sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
337,samples/sample_000337.npz,rectangular_body_000337,37,44,37,46,6,14,7,9,8,6,14,40.5,41.5,10.0,0.8257844806528294,504,1.5616400526217533e-05,0.2166463202762979,0.0040875633773275865,0.020330901282537398
914,samples/sample_000914.npz,rectangular_body_000914,13,24,18,32,14,16,11,14,2,14,16,18.5,25.0,15.0,0.3902534153593651,308,6.073226440521618e-06,0.025454665010415996,0.0011512526983413762,0.00380686024960323
245,samples/sample_000245.npz,rectangular_body_000245,3,15,26,34,3,6,12,8,3,3,6,9.0,30.0,4.5,0.4366408519048685,288,1.6214774584420466e-06,0.06527123379015815,0.0013162154644285164,0.0067865179027056955
329,samples/sample_000329.npz,rectangular_body_000329,18,22,54,59,12,16,4,5,4,12,16,20.0,56.5,14.0,0.7547140503259662,80,1.6392890843323987e-06,0.06201395424097848,0.0005536573424959736,0.0034312842384141063
630,samples/sample_000630.npz,rectangular_body_000630,29,33,11,15,3,10,4,4,7,3,10,31.0,13.0,6.5,0.3121400030792367,112,7.546233302815555e-07,0.07593150568776175,0.0003554828833137527,0.0031619243939808935
799,samples/sample_000799.npz,rectangular_body_000799,26,41,40,52,9,17,15,12,8,9,17,33.5,46.0,13.0,0.20791135295818491,1440,1.5468514551257703e-05,0.05727653303492257,0.0028912338903224364,0.009341963797040094
350,samples/sample_000350.npz,rectangular_body_000350,7,11,40,49,9,11,4,9,2,9,11,9.0,44.5,10.0,0.5426040553001996,72,7.980972659217444e-07,0.030026721768926373,0.0003717243498636528,0.0021826969627354773
907,samples/sample_000907.npz,rectangular_body_000907,8,18,37,50,12,15,10,13,3,12,15,13.0,43.5,13.5,0.9963697880244762,390,1.2560998607838742e-05,0.0978286478880332,0.003684452117386631,0.013497070361171292
895,samples/sample_000895.npz,rectangular_body_000895,27,40,7,21,8,12,13,14,4,8,12,33.5,14.0,10.0,0.9542290726522507,728,2.3572756396617044e-05,0.13892648082930953,0.006734160729043178,0.0230128346577891
898,samples/sample_000898.npz,rectangular_body_000898,48,58,17,26,8,10,10,9,2,8,10,53.0,21.5,9.0,0.21022787558249265,180,7.948943580078451e-07,0.01469120819520207,0.0003651361781886204,0.0016802988932851967
887,samples/sample_000887.npz,rectangular_body_000887,32,42,23,34,4,12,10,11,8,4,12,37.0,28.5,8.0,0.7836249568452158,880,3.071065426952868e-05,0.24012001729736082,0.006913668024866431,0.0297455449829218
286,samples/sample_000286.npz,rectangular_body_000286,30,43,8,24,6,11,13,16,5,6,11,36.5,16.0,8.5,0.8926958595448438,1040,2.69764086854065e-05,0.17029684841192766,0.009121023814458992,0.030153268271797252
831,samples/sample_000831.npz,rectangular_body_000831,11,25,4,9,12,15,14,5,3,12,15,18.0,6.5,13.5,0.9024406168026535,210,4.584056428649658e-06,0.07454200435739677,0.0017154527772443473,0.007677399664180097
64,samples/sample_000064.npz,rectangular_body_000064,30,37,17,24,14,19,7,7,5,14,19,33.5,20.5,16.5,0.33894776967550994,245,5.940346603773127e-06,0.04283537389539819,0.0007957629178154963,0.003588958294860896
934,samples/sample_000934.npz,rectangular_body_000934,9,21,27,43,12,15,12,16,3,12,15,15.0,35.0,13.5,0.47705718295944505,576,1.2381943738210517e-05,0.04903933443014741,0.0026305294879305644,0.008261874510689316
539,samples/sample_000539.npz,rectangular_body_000539,28,43,3,18,6,13,15,15,7,6,13,35.5,10.5,9.5,0.7898640875162031,1575,3.3065682346018355e-05,0.20811928917442785,0.011912313838035113,0.038354255015075826
158,samples/sample_000158.npz,rectangular_body_000158,42,52,18,28,3,5,10,10,2,3,5,47.0,23.0,4.0,0.2984070235870901,200,7.714721429824454e-07,0.032222923551581614,0.0006483206006489032,0.003315806560691987
825,samples/sample_000825.npz,rectangular_body_000825,45,59,29,35,15,21,14,6,6,15,21,52.0,32.0,18.0,0.9665410155168954,504,2.7779245563510457e-05,0.14876538043571685,0.004511352836192383,0.01696373967794959
586,samples/sample_000586.npz,rectangular_body_000586,4,15,12,21,15,18,11,9,3,15,18,9.5,16.5,16.5,0.5132554007789782,297,4.74346587206877e-06,0.045500609504690974,0.001384724290706684,0.005427365557147538
547,samples/sample_000547.npz,rectangular_body_000547,12,26,36,50,7,10,14,14,3,7,10,19.0,43.0,8.5,0.8249632485210536,588,1.2741938074692864e-05,0.09359010272198591,0.004767146504078961,0.016135459376248988
15,samples/sample_000015.npz,rectangular_body_000015,19,32,23,31,14,17,13,8,3,14,17,25.5,27.0,15.5,0.6645448098260138,312,1.5352008946389126e-05,0.059635792880167404,0.0019986742992343944,0.007346027342180359
379,samples/sample_000379.npz,rectangular_body_000379,27,43,43,54,3,5,16,11,2,3,5,35.0,48.5,4.0,0.9597595667381016,352,4.990594989685737e-06,0.10511818163729013,0.003667875270521686,0.01457757027559069
394,samples/sample_000394.npz,rectangular_body_000394,12,21,41,53,8,10,9,12,2,8,10,16.5,47.0,9.0,0.5022714726663857,216,2.400845548214673e-06,0.03563140330817226,0.0010563755204203327,0.004492583498431122
410,samples/sample_000410.npz,rectangular_body_000410,38,50,13,23,8,12,12,10,4,8,12,44.0,18.0,10.0,0.30070250929708897,480,4.097416007076735e-06,0.042095546885597815,0.0014052543077787195,0.005610361599572004
100,samples/sample_000100.npz,rectangular_body_000100,8,12,30,43,3,8,4,13,5,3,8,10.0,36.5,5.5,0.8666723554680504,260,3.375695477532506e-06,0.1795795114934578,0.002312534965766465,0.013944685225895145
157,samples/sample_000157.npz,rectangular_body_000157,16,21,51,60,10,15,5,9,5,10,15,18.5,55.5,12.5,0.6124445318328228,225,3.342968802207624e-06,0.08406851317189948,0.0012792304371756762,0.006751176067701036
19,samples/sample_000019.npz,rectangular_body_000019,25,36,38,44,12,20,11,6,8,12,20,30.5,41.0,16.0,0.26977642699442983,528,1.1073198111285983e-05,0.05719435421002099,0.0013704299949039698,0.00567459951719235
996,samples/sample_000996.npz,rectangular_body_000996,32,47,30,41,2,4,15,11,2,2,4,39.5,35.5,3.0,0.5289617898344134,330,2.9041516152169548e-06,0.07921331255544953,0.0020953072305174678,0.009143369690315284
391,samples/sample_000391.npz,rectangular_body_000391,4,16,32,38,12,16,12,6,4,12,16,10.0,35.0,14.0,0.24639238878913794,288,2.689437230272659e-06,0.027895669339931525,0.0006620291210596198,0.002890938210343824
499,samples/sample_000499.npz,rectangular_body_000499,12,18,6,18,3,7,6,12,4,3,7,15.0,12.0,5.0,0.9400228725959769,288,2.824956876717298e-06,0.17290702036005,0.0028037658569186955,0.01572149355710022
343,samples/sample_000343.npz,rectangular_body_000343,51,60,39,53,7,15,9,14,8,7,15,55.5,46.0,11.0,0.7460535669979571,1008,1.5994200566675674e-05,0.2048615640076477,0.007045485594847163,0.027951845551246423
498,samples/sample_000498.npz,rectangular_body_000498,34,50,14,28,14,20,16,14,6,14,20,42.0,21.0,17.0,0.3257523080293681,1344,2.4948526215639082e-05,0.0649387708982551,0.004163953398708302,0.01166588288005868
719,samples/sample_000719.npz,rectangular_body_000719,25,36,37,41,3,6,11,4,3,3,6,30.5,39.0,4.5,0.991752460632525,132,3.3744638363653653e-06,0.13886253595280396,0.0013996177088162801,0.00941031516952779
431,samples/sample_000431.npz,rectangular_body_000431,50,60,49,58,13,15,10,9,2,13,15,55.0,53.5,14.0,0.9215554754229345,180,3.6710485334746754e-06,0.05673604936449027,0.001497189154648484,0.00646488680955808
771,samples/sample_000771.npz,rectangular_body_000771,52,61,8,16,2,6,9,8,4,2,6,56.5,12.0,4.0,0.2685217637472205,288,5.295620357687381e-07,0.06349162697772108,0.000840715621467135,0.0051647304769938465
338,samples/sample_000338.npz,rectangular_body_000338,15,21,30,39,11,15,6,9,4,11,15,18.0,34.5,13.0,0.7774267610516181,216,8.289429649972841e-06,0.08793398282744502,0.0016231251685546585,0.007759870068030947
707,samples/sample_000707.npz,rectangular_body_000707,23,33,45,57,12,16,10,12,4,12,16,28.0,51.0,14.0,0.7195062785151767,480,1.4377419941198068e-05,0.09237146557312344,0.0032782579414009044,0.012215283665039482
929,samples/sample_000929.npz,rectangular_body_000929,54,61,18,29,12,19,7,11,7,12,19,57.5,23.5,15.5,0.7622384936955864,539,1.3038549414615426e-05,0.1517638706124017,0.00366872765281364,0.016024753152838977
400,samples/sample_000400.npz,rectangular_body_000400,19,23,44,52,15,21,4,8,6,15,21,21.0,48.0,18.0,0.786518605869515,192,7.2159611134114716e-06,0.09052777250788546,0.0014206774674564604,0.006689848144100853
357,samples/sample_000357.npz,rectangular_body_000357,43,57,8,14,2,8,14,6,6,2,8,50.0,11.0,5.0,0.6556696365438632,504,3.251540106227152e-06,0.2019394332647551,0.00350439789766526,0.018727741747260513
774,samples/sample_000774.npz,rectangular_body_000774,47,52,46,52,10,16,5,6,6,10,16,49.5,49.0,13.0,0.9811483314456215,180,4.861025091063587e-06,0.14685028848073073,0.001676763887098296,0.009582966273771875
826,samples/sample_000826.npz,rectangular_body_000826,11,21,8,23,5,12,10,15,7,5,12,16.0,15.5,8.5,0.30810055895362,1050,6.389926397548656e-06,0.08104729041984801,0.0031623753676877425,0.012031443897447073
69,samples/sample_000069.npz,rectangular_body_000069,38,52,40,52,8,13,14,12,5,8,13,45.0,46.0,10.5,0.5565470437089544,840,1.3511109525937917e-05,0.09956101118544654,0.004533779771836234,0.015804836485881144
120,samples/sample_000120.npz,rectangular_body_000120,48,53,15,29,3,5,5,14,2,3,5,50.5,22.0,4.0,0.9033224956910024,140,1.3936729941616151e-06,0.0946885485068356,0.0013692963014833588,0.007955976098123025
164,samples/sample_000164.npz,rectangular_body_000164,19,28,32,44,3,5,9,12,2,3,5,23.5,38.0,4.0,0.7952688461787167,216,3.17068631519971e-06,0.08602033953450494,0.0018728499723823593,0.009213627252220743
144,samples/sample_000144.npz,rectangular_body_000144,13,17,40,50,13,21,4,10,8,13,21,15.0,45.0,17.0,0.5166440440056412,320,6.789305212147232e-06,0.0862197078264736,0.0015539945942415808,0.00708336638549128
183,samples/sample_000183.npz,rectangular_body_000183,19,32,43,54,16,22,13,11,6,16,22,25.5,48.5,19.0,0.5291225751810547,858,2.6046754044936972e-05,0.09551766676134935,0.0042563841416206945,0.013648241642542339
178,samples/sample_000178.npz,rectangular_body_000178,19,30,44,60,11,14,11,16,3,11,14,24.5,52.0,12.5,0.7942484307284456,528,1.374926375369243e-05,0.0821030719777068,0.003967160852503366,0.013282430280429042
259,samples/sample_000259.npz,rectangular_body_000259,38,42,42,52,7,10,4,10,3,7,10,40.0,47.0,8.5,0.7174683510709243,120,2.2905664481663763e-06,0.06486196318192172,0.0008466075943227142,0.004916560082526871
348,samples/sample_000348.npz,rectangular_body_000348,41,51,29,37,5,8,10,8,3,5,8,46.0,33.0,6.5,0.22432557542268167,240,1.4533867462062886e-06,0.026097586846556,0.0005413512330826303,0.0027336056687640178
127,samples/sample_000127.npz,rectangular_body_000127,23,30,53,57,5,13,7,4,8,5,13,26.5,55.0,9.0,0.7934138854022472,224,3.945645046602775e-06,0.18603619814022232,0.0017164357297476062,0.011441128844171101
759,samples/sample_000759.npz,rectangular_body_000759,29,45,20,34,15,21,16,14,6,15,21,37.0,27.0,18.0,0.9940995475069252,1344,0.00012359471195160846,0.19534271326141733,0.012776698302426354,0.034943781773271565
45,samples/sample_000045.npz,rectangular_body_000045,33,39,10,19,4,11,6,9,7,4,11,36.0,14.5,7.5,0.585696214499613,378,5.3689336865462295e-06,0.1487737504198327,0.0022072856360481202,0.01253457936005622
486,samples/sample_000486.npz,rectangular_body_000486,15,31,28,42,12,15,16,14,3,12,15,23.0,35.0,13.5,0.5915232119731689,672,2.5416665755608193e-05,0.061981171383260286,0.003849407291185726,0.011269446679110878
924,samples/sample_000924.npz,rectangular_body_000924,20,28,27,31,8,11,8,4,3,8,11,24.0,29.0,9.5,0.85843206219658,96,3.8315409580414955e-06,0.07225751689026635,0.0008115328997756791,0.004894298172865352
389,samples/sample_000389.npz,rectangular_body_000389,5,18,12,22,9,17,13,10,8,9,17,11.5,17.0,13.0,0.5463011145762704,1040,1.5226090250467879e-05,0.14472688213022056,0.005333269801077931,0.020007597117035803
147,samples/sample_000147.npz,rectangular_body_000147,13,26,28,41,9,11,13,13,2,9,11,19.5,34.5,10.0,0.7723513030642546,338,1.0851082616541407e-05,0.05584167550234604,0.0025544744308208835,0.008895979514353261
142,samples/sample_000142.npz,rectangular_body_000142,37,50,19,34,5,8,13,15,3,5,8,43.5,26.5,6.5,0.5166820864013048,585,7.905105306297136e-06,0.06351578320999908,0.0030416135302251523,0.010692241651587117
378,samples/sample_000378.npz,rectangular_body_000378,11,23,8,17,8,13,12,9,5,8,13,17.0,12.5,10.5,0.8820852455976098,540,1.071686203351241e-05,0.15079534453031715,0.004562808136321848,0.0189824684206388
600,samples/sample_000600.npz,rectangular_body_000600,18,33,41,50,8,16,15,9,8,8,16,25.5,45.5,12.0,0.7228532840355799,1080,3.229437001296826e-05,0.1948104313143774,0.00756890086678627,0.02748433735114995
626,samples/sample_000626.npz,rectangular_body_000626,49,55,15,20,7,15,6,5,8,7,15,52.0,17.5,11.0,0.7925831669946424,240,4.44000371370507e-06,0.17390478546296778,0.0018206168899396603,0.011155293257400578
988,samples/sample_000988.npz,rectangular_body_000988,31,43,21,35,11,18,12,14,7,11,18,37.0,28.0,14.5,0.9867455222147938,1176,9.003987320920802e-05,0.2301227409541097,0.011230118101225933,0.036045081120436785
283,samples/sample_000283.npz,rectangular_body_000283,51,55,5,17,11,15,4,12,4,11,15,53.0,11.0,13.0,0.8207551791079548,192,3.483854658409944e-06,0.08156484885515719,0.0014562320956072457,0.007154546804374069
941,samples/sample_000941.npz,rectangular_body_000941,26,38,19,35,11,16,12,16,5,11,16,32.0,27.0,13.5,0.6132266000738589,960,5.074152560132224e-05,0.10509511095015754,0.0057171475393391884,0.017683819307214004
828,samples/sample_000828.npz,rectangular_body_000828,31,40,32,45,15,20,9,13,5,15,20,35.5,38.5,17.5,0.6249895857699019,585,3.236791918691185e-05,0.09254020669966914,0.0035038472674763597,0.012001223837865168
153,samples/sample_000153.npz,rectangular_body_000153,53,60,50,61,4,12,7,11,8,4,12,56.5,55.5,8.0,0.8345949645585902,616,6.056617308284504e-06,0.24639008633438728,0.0048273781551513364,0.025211542639976915
487,samples/sample_000487.npz,rectangular_body_000487,36,47,25,34,4,8,11,9,4,4,8,41.5,29.5,6.0,0.7659968940768513,396,8.825366431865158e-06,0.12744743565158292,0.003095287646148361,0.014613057318833013
438,samples/sample_000438.npz,rectangular_body_000438,52,60,22,37,12,16,8,15,4,12,16,56.0,29.5,14.0,0.7253384418588682,480,1.2292997675020555e-05,0.0909071743034051,0.0032076219197790783,0.012125516328005438
179,samples/sample_000179.npz,rectangular_body_000179,10,26,25,30,11,14,16,5,3,11,14,18.0,27.5,12.5,0.21757411608665045,240,2.364281437700745e-06,0.018692543386386744,0.0005044857668673414,0.002058115992015927
455,samples/sample_000455.npz,rectangular_body_000455,40,51,2,9,2,9,11,7,7,2,9,45.5,5.5,5.5,0.2894138458678411,539,1.5854804685670443e-06,0.09993656380830596,0.00158783345232803,0.00900003714688322
743,samples/sample_000743.npz,rectangular_body_000743,17,32,7,14,7,11,15,7,4,7,11,24.5,10.5,9.0,0.5860019691360712,420,5.51571538942869e-06,0.0814519889474454,0.0023782267113838483,0.01012398928025858
375,samples/sample_000375.npz,rectangular_body_000375,36,42,2,18,10,17,6,16,7,10,17,39.0,10.0,13.5,0.6594562509508131,672,1.4696177803904432e-05,0.13556112530339606,0.004098390444788247,0.01639204862484102
123,samples/sample_000123.npz,rectangular_body_000123,18,31,11,26,5,9,13,15,4,5,9,24.5,18.5,7.0,0.45816516524155326,780,8.651237459125026e-06,0.07360024450665578,0.003569635353516952,0.012453455023580385
546,samples/sample_000546.npz,rectangular_body_000546,54,60,35,47,2,6,6,12,4,2,6,57.0,41.0,4.0,0.8080713821354963,288,2.0889067592776134e-06,0.189455114530018,0.0025468990203939145,0.015372180799149341
858,samples/sample_000858.npz,rectangular_body_000858,38,48,55,62,4,10,10,7,6,4,10,43.0,58.5,7.0,0.37112925616492903,420,2.1063563492770774e-06,0.08527823456982364,0.0014864534013197144,0.00821829715171982
659,samples/sample_000659.npz,rectangular_body_000659,3,13,50,61,15,17,10,11,2,15,17,8.0,55.5,16.0,0.9585736500126483,220,4.894915942348929e-06,0.05838770018138144,0.0018143705541236923,0.007365491400336146
504,samples/sample_000504.npz,rectangular_body_000504,47,52,19,34,9,13,5,15,4,9,13,49.5,26.5,11.0,0.23397286450087043,300,2.3427300478121774e-06,0.02811783234182302,0.0006791943329896371,0.002971029432911361
310,samples/sample_000310.npz,rectangular_body_000310,17,22,19,31,10,17,5,12,7,10,17,19.5,25.0,13.5,0.7159255896360319,420,1.4145330742653989e-05,0.13679730449853106,0.0029026712289486264,0.012921184640317235
377,samples/sample_000377.npz,rectangular_body_000377,17,26,41,50,7,13,9,9,6,7,13,21.5,45.5,10.0,0.5447437845687415,486,8.009708553407432e-06,0.110397780912619,0.0025849704672024918,0.011881740372874877
373,samples/sample_000373.npz,rectangular_body_000373,48,53,10,14,14,21,5,4,7,14,21,50.5,12.0,17.5,0.7757885161461189,140,3.527433399924182e-06,0.09340118715987361,0.0009968698662748132,0.005441468512846431
247,samples/sample_000247.npz,rectangular_body_000247,18,22,29,41,4,8,4,12,4,4,8,20.0,35.0,6.0,0.9369144971952845,192,4.586308946706739e-06,0.14016762380143177,0.0018336102844727924,0.010934428286557467
418,samples/sample_000418.npz,rectangular_body_000418,23,36,31,47,13,21,13,16,8,13,21,29.5,39.0,17.0,0.5609443448135512,1664,8.287457204668954e-05,0.1476397737225802,0.008952433794424371,0.025532737093761124
26,samples/sample_000026.npz,rectangular_body_000026,42,55,34,42,7,9,13,8,2,7,9,48.5,38.0,8.0,0.4725149145015195,208,2.4993516645451243e-06,0.03425532998449467,0.0009672588636203982,0.004229251951450146
528,samples/sample_000528.npz,rectangular_body_000528,18,28,47,61,6,14,10,14,8,6,14,23.0,54.0,10.0,0.6892271632061312,1120,1.8142026481729248e-05,0.19696140105920462,0.0073438933858411175,0.028382053083743315
679,samples/sample_000679.npz,rectangular_body_000679,14,27,46,57,14,16,13,11,2,14,16,20.5,51.5,15.0,0.54842092365412,286,5.52231539733564e-06,0.03550253413892239,0.0014730020342309913,0.005113275487311457
166,samples/sample_000166.npz,rectangular_body_000166,3,8,21,31,7,12,5,10,5,7,12,5.5,26.0,9.5,0.9228819418882435,250,4.6825240803534e-06,0.14368343514345006,0.002135698771342638,0.012060041887960988
165,samples/sample_000165.npz,rectangular_body_000165,21,33,12,23,12,20,12,11,8,12,20,27.0,17.5,16.0,0.8130188858516527,1056,4.726179552187283e-05,0.2044322202488007,0.008188843359571325,0.028203405421859593
484,samples/sample_000484.npz,rectangular_body_000484,12,19,15,25,9,16,7,10,7,9,16,15.5,20.0,12.5,0.6058340754582439,490,9.522441148399242e-06,0.12924626878061093,0.002849337320068502,0.012942840849151245
655,samples/sample_000655.npz,rectangular_body_000655,28,37,28,39,6,14,9,11,8,6,14,32.5,33.5,10.0,0.321017593127058,792,1.865266722508497e-05,0.08910140637716547,0.002507857308804095,0.010643411642966194
454,samples/sample_000454.npz,rectangular_body_000454,40,46,50,61,3,9,6,11,6,3,9,43.0,55.5,6.0,0.7560702542927682,396,3.89368393843803e-06,0.19074206899901308,0.0030049223394192537,0.017047720000708304
260,samples/sample_000260.npz,rectangular_body_000260,30,41,12,17,8,12,11,5,4,8,12,35.5,14.5,10.0,0.5253266359763402,220,3.7229572525533168e-06,0.06443555333286552,0.0011245284072396848,0.005715456963897556
592,samples/sample_000592.npz,rectangular_body_000592,53,59,51,62,3,8,6,11,5,3,8,56.0,56.5,5.5,0.8359351119551097,330,2.26296490598828e-06,0.18282488498218777,0.002723478636888078,0.016137281688723595
720,samples/sample_000720.npz,rectangular_body_000720,34,48,36,48,14,18,14,12,4,14,18,41.0,42.0,16.0,0.5598010444066082,672,2.1615109956105807e-05,0.07270621001879035,0.0036005391000921627,0.011340953085609019
405,samples/sample_000405.npz,rectangular_body_000405,25,38,52,60,9,13,13,8,4,9,13,31.5,56.0,11.0,0.5919073841731999,416,7.227066325189688e-06,0.07870649578506482,0.0023119918223346923,0.009752127794532663
972,samples/sample_000972.npz,rectangular_body_000972,49,54,45,57,12,14,5,12,2,12,14,51.5,51.0,13.0,0.7231699501718767,120,2.1251403022855006e-06,0.04003231309163642,0.0008132885716758908,0.003779539542280723
461,samples/sample_000461.npz,rectangular_body_000461,15,25,49,57,8,16,10,8,8,8,16,20.0,53.0,12.0,0.590281469719621,640,9.993582323847217e-06,0.14961418710287336,0.0035853395126218134,0.01609100599518381
599,samples/sample_000599.npz,rectangular_body_000599,12,23,49,60,11,18,11,11,7,11,18,17.5,54.5,14.5,0.8641197358352617,847,2.06857592116703e-05,0.19353394192034837,0.006737461999452517,0.025628132259128224
433,samples/sample_000433.npz,rectangular_body_000433,12,28,34,44,14,16,16,10,2,14,16,20.0,39.0,15.0,0.6913400198225484,320,1.1910339075671752e-05,0.0448011098403895,0.0021219740442130243,0.006860435744395388
792,samples/sample_000792.npz,rectangular_body_000792,26,33,11,26,7,9,7,15,2,7,9,29.5,18.5,8.0,0.8739898589377948,210,5.920004441522849e-06,0.06271217468939608,0.001814086969266671,0.007770449078558991
408,samples/sample_000408.npz,rectangular_body_000408,44,60,20,26,10,18,16,6,8,10,18,52.0,23.0,14.0,0.8352757934058033,768,2.2408395723948706e-05,0.193652680839967,0.006021081088116267,0.02344195966270923
660,samples/sample_000660.npz,rectangular_body_000660,38,46,5,21,4,8,8,16,4,4,8,42.0,13.0,6.0,0.6302189171032114,512,5.0930906099256415e-06,0.10503333496378606,0.0032482264992326677,0.013835048052636252
919,samples/sample_000919.npz,rectangular_body_000919,40,45,43,49,16,22,5,6,6,16,22,42.5,46.0,19.0,0.8502090215597908,180,8.395792824606791e-06,0.09844164252191837,0.001441746553099736,0.006808731886456836
494,samples/sample_000494.npz,rectangular_body_000494,23,32,26,35,11,15,9,9,4,11,15,27.5,30.5,13.0,0.3507058918603136,324,8.886508713706372e-06,0.04361537104259818,0.0011061492495057974,0.004686591997046792
426,samples/sample_000426.npz,rectangular_body_000426,46,61,21,33,11,17,15,12,6,11,17,53.5,27.0,14.0,0.9283226504553199,1080,3.705387532975383e-05,0.1884624647525313,0.009329270392149196,0.030698301698862084
891,samples/sample_000891.npz,rectangular_body_000891,45,55,34,48,14,21,10,14,7,14,21,50.0,41.0,17.5,0.6593654865379621,980,2.9979304556089277e-05,0.14095983868971051,0.006055538011124112,0.02008664984656569
63,samples/sample_000063.npz,rectangular_body_000063,36,47,5,16,8,13,11,11,5,8,13,41.5,10.5,10.5,0.532191217820781,605,7.92830388090417e-06,0.09253467530116058,0.003070454043406456,0.012354854800541128
224,samples/sample_000224.npz,rectangular_body_000224,31,40,15,23,14,16,9,8,2,14,16,35.5,19.0,15.0,0.5412624350821327,144,4.471266768338502e-06,0.031132861153263573,0.0007487831183754251,0.003160779532860742
716,samples/sample_000716.npz,rectangular_body_000716,45,55,24,37,16,24,10,13,8,16,24,50.0,30.5,20.0,0.7618692041070769,1040,5.197493990635776e-05,0.17568660915352866,0.007376003294299972,0.024035239174423087
149,samples/sample_000149.npz,rectangular_body_000149,26,41,15,22,2,4,15,7,2,2,4,33.5,18.5,3.0,0.7748147902798181,210,2.210153214788775e-06,0.11476027306448677,0.0019501429370651082,0.010416080494339485
312,samples/sample_000312.npz,rectangular_body_000312,5,20,28,38,9,16,15,10,7,9,16,12.5,33.0,12.5,0.5422781904292155,1050,2.2785311228369722e-05,0.12841069815671735,0.005419114352810306,0.01915039326745692
733,samples/sample_000733.npz,rectangular_body_000733,48,60,13,22,8,12,12,9,4,8,12,54.0,17.5,10.0,0.9284607790371397,432,8.067310394385839e-06,0.12846354537499172,0.0038058896380229845,0.016191911174790196
788,samples/sample_000788.npz,rectangular_body_000788,12,23,11,25,4,9,11,14,5,4,9,17.5,18.0,6.5,0.6434816574962512,770,8.661795694966815e-06,0.13330454545225345,0.004982284815389654,0.019538593581391574
529,samples/sample_000529.npz,rectangular_body_000529,44,48,3,14,5,8,4,11,3,5,8,46.0,8.5,6.5,0.36309521270407824,132,6.189921409197192e-07,0.038018370105893706,0.0004680844573228122,0.0029107412507685397
108,samples/sample_000108.npz,rectangular_body_000108,34,50,48,60,10,12,16,12,2,10,12,42.0,54.0,11.0,0.6914738976110106,384,6.65479955136899e-06,0.049374581434438916,0.0025101905992231544,0.008407237542437013
414,samples/sample_000414.npz,rectangular_body_000414,31,43,35,50,12,20,12,15,8,12,20,37.0,42.5,16.0,0.3241290269433445,1440,3.0490224943221118e-05,0.08494126437269467,0.004474825225602421,0.013720994912009534
817,samples/sample_000817.npz,rectangular_body_000817,55,60,2,10,12,16,5,8,4,12,16,57.5,6.0,14.0,0.32174927645924156,160,9.399904831796189e-07,0.032735412211838635,0.0004339721890163449,0.002491715968084776
651,samples/sample_000651.npz,rectangular_body_000651,18,23,42,54,11,13,5,12,2,11,13,20.5,48.0,12.0,0.7002715627220188,120,2.6848863977514885e-06,0.040099881047965844,0.0008085420803150289,0.00376735055543882
763,samples/sample_000763.npz,rectangular_body_000763,11,24,2,9,14,20,13,7,6,14,20,17.5,5.5,17.0,0.2291078440305226,546,3.6173276773634424e-06,0.03835884445508305,0.001070962553470754,0.004431298670326257
227,samples/sample_000227.npz,rectangular_body_000227,38,49,11,25,7,10,11,14,3,7,10,43.5,18.0,8.5,0.9714772436879422,462,1.1150194350638895e-05,0.10828402609785048,0.004405921463270445,0.01645057871353655
95,samples/sample_000095.npz,rectangular_body_000095,25,31,47,58,5,10,6,11,5,5,10,28.0,52.5,7.5,0.4337700634644878,330,3.089494056940495e-06,0.0776386429480379,0.0014082776724253462,0.007420230836086526
322,samples/sample_000322.npz,rectangular_body_000322,32,44,6,21,3,11,12,15,8,3,11,38.0,13.5,7.0,0.6192611690448377,1440,1.8630451854325986e-05,0.21174985418981634,0.008985657166394274,0.03292995504143825
152,samples/sample_000152.npz,rectangular_body_000152,5,18,19,29,8,14,13,10,6,8,14,11.5,24.0,11.0,0.7142023141066649,780,1.554164949499263e-05,0.1478688203572495,0.005319098654882279,0.02051808804425499
293,samples/sample_000293.npz,rectangular_body_000293,26,39,35,44,14,22,13,9,8,14,22,32.5,39.5,18.0,0.7280742591172003,936,6.643515454089179e-05,0.1707819759189704,0.0065203092115438625,0.02215214847616297
412,samples/sample_000412.npz,rectangular_body_000412,26,36,23,32,14,16,10,9,2,14,16,31.0,27.5,15.0,0.2021828894095138,180,3.339953771225333e-06,0.012157722453179663,0.00035205704124455337,0.001380017736913487
724,samples/sample_000724.npz,rectangular_body_000724,14,28,3,16,11,14,14,13,3,11,14,21.0,9.5,12.5,0.514557717565234,546,7.610197822528156e-06,0.053704936287913826,0.0026146727517494866,0.008839353215224065
234,samples/sample_000234.npz,rectangular_body_000234,37,48,17,21,15,21,11,4,6,15,21,42.5,19.0,18.0,0.3231823155526301,264,4.617389730622293e-06,0.03937313846229082,0.0008077658906340824,0.0034363392904102775
61,samples/sample_000061.npz,rectangular_body_000061,13,27,51,58,8,13,14,7,5,8,13,20.0,54.5,10.5,0.6081998361800318,490,6.6045984055887915e-06,0.10072055081089795,0.0028305840819116772,0.012095262901456733
457,samples/sample_000457.npz,rectangular_body_000457,47,56,17,32,10,13,9,15,3,10,13,51.5,24.5,11.5,0.2057312981236633,405,2.546645088350612e-06,0.02094204153335723,0.0007985218683393616,0.002962525032013327
