sample_index,sample_id,relative_path,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_m,bottom_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,center_depth_m,density_contrast,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
117,sample_000117,samples/sample_000117.npz,9,13,14,23,2,10,4,9,8,20.0,100.0,40.0,90.0,80.0,105.0,180.0,60.0,0.29781135205650977,6.365642911987379e-05,0.15807725489139557,0.00454799784347415,0.014373719692230225
118,sample_000118,samples/sample_000118.npz,27,43,50,56,5,13,16,6,8,50.0,130.0,160.0,60.0,80.0,345.0,525.0,90.0,0.36265099928464545,0.00039405832649208605,0.18171808123588562,0.013564832508563995,0.026922648772597313
119,sample_000119,samples/sample_000119.npz,11,17,27,37,4,12,6,10,8,40.0,120.0,60.0,100.0,80.0,135.0,315.0,80.0,0.5049575505079639,0.00036235435982234776,0.23622043430805206,0.012388325296342373,0.028429750353097916
120,sample_000120,samples/sample_000120.npz,44,49,17,31,2,4,5,14,2,20.0,40.0,50.0,140.0,20.0,460.0,235.0,30.0,0.9033224956910024,6.630988355027512e-05,0.3049165904521942,0.007473171688616276,0.030280182138085365
121,sample_000121,samples/sample_000121.npz,39,45,46,55,2,5,6,9,3,20.0,50.0,60.0,90.0,30.0,415.0,500.0,35.0,0.783173102098575,6.501402094727382e-05,0.35091230273246765,0.007342236582189798,0.030363094061613083
122,sample_000122,samples/sample_000122.npz,41,47,29,42,8,16,6,13,8,80.0,160.0,60.0,130.0,80.0,435.0,350.0,120.0,0.9981855270204449,0.0015296308556571603,0.266976922750473,0.028957422822713852,0.04379551485180855
123,sample_000123,samples/sample_000123.npz,20,33,14,29,3,7,13,15,4,30.0,70.0,130.0,150.0,40.0,260.0,210.0,50.0,0.45816516524155326,0.0003821337304543704,0.3577044904232025,0.02012818306684494,0.05213175341486931
124,sample_000124,samples/sample_000124.npz,45,55,35,46,2,10,10,11,8,20.0,100.0,100.0,110.0,80.0,495.0,400.0,60.0,0.7713258461083334,0.0006243939860723913,0.8383616209030151,0.036592986434698105,0.10113731026649475
125,sample_000125,samples/sample_000125.npz,13,19,17,33,8,14,6,16,6,80.0,140.0,60.0,160.0,60.0,155.0,245.0,110.0,0.43709402633248157,0.0004594297206494957,0.11376170814037323,0.011795383878052235,0.019015073776245117
126,sample_000126,samples/sample_000126.npz,24,32,44,50,7,9,8,6,2,70.0,90.0,80.0,60.0,20.0,275.0,465.0,80.0,0.2728927351852563,3.9361730159725994e-05,0.023205352947115898,0.001350618782453239,0.002943058032542467
127,sample_000127,samples/sample_000127.npz,24,31,48,52,3,11,7,4,8,30.0,110.0,70.0,40.0,80.0,270.0,495.0,70.0,0.7934138854022472,0.00020895048510283232,0.2669292390346527,0.009348166175186634,0.025558238849043846
128,sample_000128,samples/sample_000128.npz,29,35,39,55,3,10,6,16,7,30.0,100.0,60.0,160.0,70.0,315.0,465.0,65.0,0.41909458729910204,0.0003875955007970333,0.2892051935195923,0.015136281959712505,0.037248395383358
129,sample_000129,samples/sample_000129.npz,11,20,21,34,7,9,9,13,2,70.0,90.0,90.0,130.0,20.0,150.0,270.0,80.0,0.8976451064883175,0.0002979579148814082,0.1508033722639084,0.01075506117194891,0.022048775106668472
130,sample_000130,samples/sample_000130.npz,23,31,11,23,5,12,8,12,7,50.0,120.0,80.0,120.0,70.0,265.0,165.0,85.0,0.5191532330755264,0.0005421735113486648,0.263307124376297,0.017707761377096176,0.03632936626672745
131,sample_000131,samples/sample_000131.npz,18,22,26,35,4,12,4,9,8,40.0,120.0,40.0,90.0,80.0,195.0,300.0,80.0,0.21373374187547914,0.00010891523561440408,0.0651402547955513,0.003205789253115654,0.007375799119472504
132,sample_000132,samples/sample_000132.npz,43,53,39,54,8,10,10,15,2,80.0,100.0,100.0,150.0,20.0,475.0,460.0,90.0,0.9166968828826836,0.0003423767921049148,0.1552332639694214,0.01342062558978796,0.025059638544917107
133,sample_000133,samples/sample_000133.npz,34,42,22,33,6,14,8,11,8,60.0,140.0,80.0,110.0,80.0,375.0,270.0,100.0,0.7944155083873499,0.0013754721730947495,0.3378963768482208,0.027811657637357712,0.04924086481332779
134,sample_000134,samples/sample_000134.npz,18,33,40,52,8,14,15,12,6,80.0,140.0,150.0,120.0,60.0,250.0,455.0,110.0,0.2745972080013429,0.0005860489327460527,0.12448462098836899,0.014001029543578625,0.021768659353256226
135,sample_000135,samples/sample_000135.npz,23,28,38,52,4,8,5,14,4,40.0,80.0,50.0,140.0,40.0,250.0,445.0,60.0,0.21080970244989958,6.722809484926984e-05,0.06922582536935806,0.003224451094865799,0.008406129665672779
136,sample_000136,samples/sample_000136.npz,11,16,48,56,2,6,5,8,4,20.0,60.0,50.0,80.0,40.0,130.0,515.0,40.0,0.7756804210935522,5.616525231744163e-05,0.34352022409439087,0.006972843315452337,0.028270188719034195
137,sample_000137,samples/sample_000137.npz,16,25,19,30,8,12,9,11,4,80.0,120.0,90.0,110.0,40.0,200.0,240.0,100.0,0.6729958918703116,0.0005045150173828006,0.14584992825984955,0.01305487472563982,0.022640064358711243
138,sample_000138,samples/sample_000138.npz,24,36,24,35,3,7,12,11,4,30.0,70.0,120.0,110.0,40.0,295.0,290.0,50.0,0.3395653771192027,0.00028075845330022275,0.22496329247951508,0.010173275135457516,0.028382543474435806
139,sample_000139,samples/sample_000139.npz,39,50,25,37,7,9,11,12,2,70.0,90.0,110.0,120.0,20.0,440.0,305.0,80.0,0.9637510996881506,0.00045415485510602593,0.179059237241745,0.013202749192714691,0.026432961225509644
140,sample_000140,samples/sample_000140.npz,19,25,26,42,8,10,6,16,2,80.0,100.0,60.0,160.0,20.0,215.0,335.0,90.0,0.5818549545580736,0.00023630671785213053,0.06613358855247498,0.005670476239174604,0.010250621475279331
141,sample_000141,samples/sample_000141.npz,12,17,30,38,4,11,5,8,7,40.0,110.0,50.0,80.0,70.0,140.0,335.0,75.0,0.6920079636727972,0.00026379755581729114,0.2236366719007492,0.010067518800497055,0.02473446913063526
142,sample_000142,samples/sample_000142.npz,34,47,20,35,3,6,13,15,3,30.0,60.0,130.0,150.0,30.0,400.0,270.0,45.0,0.5166820864013048,0.00032100817770697176,0.3258752226829529,0.017289889976382256,0.046986985951662064
143,sample_000143,samples/sample_000143.npz,28,40,17,31,8,15,12,14,7,80.0,150.0,120.0,140.0,70.0,335.0,235.0,115.0,0.4306877558372265,0.0014427403220906854,0.20561863481998444,0.02409762144088745,0.035594649612903595
144,sample_000144,samples/sample_000144.npz,17,21,37,47,7,15,4,10,8,70.0,150.0,40.0,100.0,80.0,185.0,415.0,110.0,0.5166440440056412,0.0003029408399015665,0.09101636707782745,0.007813136093318462,0.013387808576226234
145,sample_000145,samples/sample_000145.npz,25,35,10,25,7,15,10,15,8,70.0,150.0,100.0,150.0,80.0,295.0,170.0,110.0,0.9181605701253936,0.0024117829743772745,0.49523377418518066,0.05215628445148468,0.08320071548223495
146,sample_000146,samples/sample_000146.npz,8,19,35,48,4,7,11,13,3,40.0,70.0,110.0,130.0,30.0,130.0,410.0,55.0,0.6663966720060721,0.00023316656006500125,0.307295560836792,0.01557554118335247,0.04115040600299835
147,sample_000147,samples/sample_000147.npz,16,29,27,40,5,7,13,13,2,50.0,70.0,130.0,130.0,20.0,220.0,330.0,60.0,0.7723513030642546,0.0003883343015331775,0.23540544509887695,0.014364815317094326,0.033810004591941833
148,sample_000148,samples/sample_000148.npz,50,54,26,35,6,12,4,9,6,60.0,120.0,40.0,90.0,60.0,515.0,300.0,90.0,0.8621016645370339,0.0002813160535879433,0.14553077518939972,0.009138214401900768,0.019000079482793808
149,sample_000149,samples/sample_000149.npz,25,40,18,25,2,4,15,7,2,20.0,40.0,150.0,70.0,20.0,320.0,210.0,30.0,0.7748147902798181,0.00012072015670128167,0.3243577778339386,0.009664326906204224,0.036390066146850586
150,sample_000150,samples/sample_000150.npz,31,40,22,30,5,8,9,8,3,50.0,80.0,90.0,80.0,30.0,350.0,255.0,65.0,0.5033500607486536,0.00018390463083051145,0.12463442236185074,0.00593002000823617,0.014756595715880394
151,sample_000151,samples/sample_000151.npz,10,14,26,34,5,8,4,8,3,50.0,80.0,40.0,80.0,30.0,115.0,295.0,65.0,0.2978229179032972,3.122025736956857e-05,0.038188859820365906,0.0015136479632928967,0.004077306017279625
152,sample_000152,samples/sample_000152.npz,10,23,21,31,4,10,13,10,6,40.0,100.0,130.0,100.0,60.0,160.0,255.0,70.0,0.7142023141066649,0.0006899957661516964,0.49402952194213867,0.029424456879496574,0.06767365336418152
153,sample_000153,samples/sample_000153.npz,47,54,45,56,2,10,7,11,8,20.0,100.0,70.0,110.0,80.0,500.0,500.0,60.0,0.8345949645585902,0.0003609043196775019,0.7315500378608704,0.027145667001605034,0.08029564470052719
154,sample_000154,samples/sample_000154.npz,8,20,39,49,7,9,12,10,2,70.0,90.0,120.0,100.0,20.0,135.0,435.0,80.0,0.35005112444043684,9.40505342441611e-05,0.060865338891744614,0.004228205885738134,0.008860073983669281
155,sample_000155,samples/sample_000155.npz,31,37,39,49,7,11,6,10,4,70.0,110.0,60.0,100.0,40.0,335.0,435.0,90.0,0.3429446631422488,0.0001618575770407915,0.05833286792039871,0.004163586068898439,0.008068765513598919
156,sample_000156,samples/sample_000156.npz,18,23,34,49,2,7,5,15,5,20.0,70.0,50.0,150.0,50.0,200.0,410.0,45.0,0.6496310473277617,0.00020077462249901146,0.40154555439949036,0.013861235231161118,0.04438873752951622
157,sample_000157,samples/sample_000157.npz,19,24,45,54,5,10,5,9,5,50.0,100.0,50.0,90.0,50.0,210.0,490.0,75.0,0.6124445318328228,0.00015194063598755747,0.1422172486782074,0.007095731794834137,0.01695583574473858
158,sample_000158,samples/sample_000158.npz,38,48,20,30,2,4,10,10,2,20.0,40.0,100.0,100.0,20.0,425.0,245.0,30.0,0.2984070235870901,3.596752867451869e-05,0.1326839178800583,0.0035390756092965603,0.013941382057964802
159,sample_000159,samples/sample_000159.npz,36,52,36,41,5,11,16,5,6,50.0,110.0,160.0,50.0,60.0,435.0,380.0,80.0,0.32050570099526765,0.00023934734053909779,0.11624101549386978,0.007966306991875172,0.016470415517687798
160,sample_000160,samples/sample_000160.npz,46,55,9,20,6,14,9,11,8,60.0,140.0,90.0,110.0,80.0,500.0,140.0,100.0,0.7573353552880362,0.0007103929528966546,0.35377827286720276,0.02777976356446743,0.053270623087882996
161,sample_000161,samples/sample_000161.npz,38,52,17,21,8,16,14,4,8,80.0,160.0,140.0,40.0,80.0,445.0,185.0,120.0,0.8433315989837613,0.0006931616808287799,0.16194787621498108,0.01715092733502388,0.026741690933704376
162,sample_000162,samples/sample_000162.npz,39,48,9,14,7,14,9,5,7,70.0,140.0,90.0,50.0,70.0,430.0,110.0,105.0,0.605184773503524,0.0002593235985841602,0.1122245043516159,0.00878091249614954,0.016365617513656616
163,sample_000163,samples/sample_000163.npz,44,54,34,48,3,5,10,14,2,30.0,50.0,100.0,140.0,20.0,485.0,405.0,40.0,0.6152726946197704,0.00010871833364944905,0.24628885090351105,0.009854272939264774,0.030940193682909012
164,sample_000164,samples/sample_000164.npz,21,30,31,43,2,4,9,12,2,20.0,40.0,90.0,120.0,20.0,250.0,365.0,30.0,0.7952688461787167,0.00012766978761646897,0.3576403558254242,0.010217804461717606,0.03918964043259621
165,sample_000165,samples/sample_000165.npz,22,34,16,27,6,14,12,11,8,60.0,140.0,120.0,110.0,80.0,275.0,210.0,100.0,0.8130188858516527,0.0018533985130488873,0.4732630252838135,0.04234704747796059,0.07345569133758545
166,sample_000166,samples/sample_000166.npz,9,14,22,32,4,9,5,10,5,40.0,90.0,50.0,100.0,50.0,110.0,265.0,65.0,0.9228819418882435,0.00023105817672330886,0.2924319803714752,0.012172659859061241,0.03260853886604309
167,sample_000167,samples/sample_000167.npz,42,47,39,50,8,15,5,11,7,80.0,150.0,50.0,110.0,70.0,440.0,440.0,115.0,0.42255720470714375,0.0002946863241959363,0.07746104896068573,0.007527640089392662,0.012243993580341339
168,sample_000168,samples/sample_000168.npz,25,35,33,44,8,13,10,11,5,80.0,130.0,100.0,110.0,50.0,295.0,380.0,105.0,0.35402484683168595,0.0005359118804335594,0.09802132099866867,0.009552104398608208,0.015560771338641644
169,sample_000169,samples/sample_000169.npz,25,34,13,26,2,7,9,13,5,20.0,70.0,90.0,130.0,50.0,290.0,190.0,45.0,0.6766733079869205,0.0003866087063215673,0.5865548849105835,0.02257501892745495,0.06997562199831009
170,sample_000170,samples/sample_000170.npz,50,55,11,21,8,12,5,10,4,80.0,120.0,50.0,100.0,40.0,520.0,155.0,100.0,0.8953011708452796,0.00020900863455608487,0.10660325735807419,0.008246151730418205,0.015849702060222626
171,sample_000171,samples/sample_000171.npz,41,50,14,18,3,5,9,4,2,30.0,50.0,90.0,40.0,20.0,450.0,155.0,40.0,0.6488364763077721,2.679255703696981e-05,0.12026525288820267,0.0026685078628361225,0.010252695530653
172,sample_000172,samples/sample_000172.npz,40,49,35,43,6,8,9,8,2,60.0,80.0,90.0,80.0,20.0,440.0,385.0,70.0,0.45921214564720564,8.740594785194844e-05,0.06700266897678375,0.0035185031592845917,0.008313805796205997
173,sample_000173,samples/sample_000173.npz,25,35,24,30,3,10,10,6,7,30.0,100.0,100.0,60.0,70.0,295.0,265.0,65.0,0.8669425777666184,0.0006666496046818793,0.48539668321609497,0.0198938250541687,0.05244208872318268
174,sample_000174,samples/sample_000174.npz,32,40,37,51,4,9,8,14,5,40.0,90.0,80.0,140.0,50.0,355.0,435.0,65.0,0.6783989948872378,0.0005191160598769784,0.37525513768196106,0.020542141050100327,0.04928513988852501
175,sample_000175,samples/sample_000175.npz,29,40,36,49,3,9,11,13,6,30.0,90.0,110.0,130.0,60.0,340.0,420.0,60.0,0.8307043149728166,0.0009895008988678455,0.73023921251297,0.039181508123874664,0.0980120301246643
176,sample_000176,samples/sample_000176.npz,16,32,31,38,5,9,16,7,4,50.0,90.0,160.0,70.0,40.0,235.0,340.0,70.0,0.6528667617770079,0.0005162354209460318,0.24545614421367645,0.01570545881986618,0.03448934108018875
177,sample_000177,samples/sample_000177.npz,21,33,35,41,5,11,12,6,6,50.0,110.0,120.0,60.0,60.0,265.0,375.0,80.0,0.4055537556457042,0.00034439170849509537,0.1490754336118698,0.009182307869195938,0.01947636343538761
178,sample_000178,samples/sample_000178.npz,21,32,39,55,6,9,11,16,3,60.0,90.0,110.0,160.0,30.0,260.0,465.0,75.0,0.7942484307284456,0.0005756571772508323,0.2862851023674011,0.021835580468177795,0.044548399746418
179,sample_000179,samples/sample_000179.npz,13,29,26,31,6,9,16,5,3,60.0,90.0,160.0,50.0,30.0,205.0,280.0,75.0,0.21757411608665045,8.62426677485928e-05,0.04108876734972,0.0027523108292371035,0.0058179935440421104
180,sample_000180,samples/sample_000180.npz,28,35,26,32,4,10,7,6,6,40.0,100.0,70.0,60.0,60.0,310.0,285.0,70.0,0.427615128477047,0.00023919693194329739,0.136302188038826,0.005821268539875746,0.014597587287425995
181,sample_000181,samples/sample_000181.npz,27,38,34,42,4,11,11,8,7,40.0,110.0,110.0,80.0,70.0,320.0,375.0,75.0,0.7584924922894787,0.0009964703349396586,0.4432697296142578,0.024860452860593796,0.056015368551015854
182,sample_000182,samples/sample_000182.npz,23,38,28,36,5,11,15,8,6,50.0,110.0,150.0,80.0,60.0,300.0,315.0,80.0,0.8461974565208115,0.0016700378619134426,0.4465150535106659,0.03205609321594238,0.06438855826854706
183,sample_000183,samples/sample_000183.npz,21,34,39,50,8,14,13,11,6,80.0,140.0,130.0,110.0,60.0,270.0,440.0,110.0,0.5291225751810547,0.0009914227994158864,0.2020961493253708,0.021620871499180794,0.03401615470647812
184,sample_000184,samples/sample_000184.npz,15,22,44,48,6,11,7,4,5,60.0,110.0,70.0,40.0,50.0,180.0,455.0,85.0,0.778815536374533,0.00013820196909364313,0.09690666198730469,0.00548043567687273,0.011928260326385498
185,sample_000185,samples/sample_000185.npz,25,33,35,40,5,13,8,5,8,50.0,130.0,80.0,50.0,80.0,285.0,370.0,90.0,0.839332843593561,0.0006360242841765285,0.22703348100185394,0.013749773614108562,0.02800019644200802
186,sample_000186,samples/sample_000186.npz,19,23,28,32,3,11,4,4,8,30.0,110.0,40.0,40.0,80.0,205.0,295.0,70.0,0.7043973114302104,0.00014297633606474847,0.15418052673339844,0.004834041465073824,0.013332200236618519
187,sample_000187,samples/sample_000187.npz,40,45,8,24,8,10,5,16,2,80.0,100.0,50.0,160.0,20.0,420.0,155.0,90.0,0.6988979174229939,0.00015479350986424834,0.06686930358409882,0.005514754448086023,0.01037810929119587
188,sample_000188,samples/sample_000188.npz,45,54,45,51,4,9,9,6,5,40.0,90.0,90.0,60.0,50.0,490.0,475.0,65.0,0.4659665723827107,0.00010466468665981665,0.1615903377532959,0.006603611167520285,0.01786128617823124
189,sample_000189,samples/sample_000189.npz,30,35,11,23,3,6,5,12,3,30.0,60.0,50.0,120.0,30.0,320.0,165.0,45.0,0.30328619452394945,5.151729783392511e-05,0.09935560077428818,0.003102279035374522,0.010215786285698414
190,sample_000190,samples/sample_000190.npz,30,35,18,31,2,7,5,13,5,20.0,70.0,50.0,130.0,50.0,320.0,240.0,45.0,0.3040902232422423,0.00012205902021378279,0.18080779910087585,0.005667256191372871,0.018695369362831116
191,sample_000191,samples/sample_000191.npz,43,55,29,35,8,10,12,6,2,80.0,100.0,120.0,60.0,20.0,485.0,315.0,90.0,0.516165543280098,0.0001300209405599162,0.04893014580011368,0.00369284232147038,0.007120659574866295
192,sample_000192,samples/sample_000192.npz,34,48,9,18,5,10,14,9,5,50.0,100.0,140.0,90.0,50.0,405.0,130.0,75.0,0.9513313457530024,0.0006691029411740601,0.4735645651817322,0.030763424932956696,0.0675463080406189
193,sample_000193,samples/sample_000193.npz,11,21,33,37,8,15,10,4,7,80.0,150.0,100.0,40.0,70.0,155.0,345.0,115.0,0.8488172315489486,0.0004989588633179665,0.11696412414312363,0.011034974828362465,0.018032869324088097
194,sample_000194,samples/sample_000194.npz,33,46,40,47,4,12,13,7,8,40.0,120.0,130.0,70.0,80.0,390.0,430.0,80.0,0.8483121437621688,0.0009423427400179207,0.5215795040130615,0.0320303849875927,0.06927532702684402
195,sample_000195,samples/sample_000195.npz,28,44,9,17,5,8,16,8,3,50.0,80.0,160.0,80.0,30.0,355.0,125.0,65.0,0.48673387518577677,0.00020233176473993808,0.16592495143413544,0.009910764172673225,0.023282896727323532
196,sample_000196,samples/sample_000196.npz,20,26,10,21,2,10,6,11,8,20.0,100.0,60.0,110.0,80.0,225.0,150.0,60.0,0.6511661819687117,0.000326302251778543,0.5170174241065979,0.018613826483488083,0.054310332983732224
197,sample_000197,samples/sample_000197.npz,32,42,10,15,2,4,10,5,2,20.0,40.0,100.0,50.0,20.0,365.0,120.0,30.0,0.8976157552747548,4.327797796577215e-05,0.28065118193626404,0.005273523740470409,0.023665156215429306
198,sample_000198,samples/sample_000198.npz,26,37,32,47,3,7,11,15,4,30.0,70.0,110.0,150.0,40.0,310.0,390.0,50.0,0.9723033483190442,0.0008858543587848544,0.7016744613647461,0.036312803626060486,0.09665972739458084
199,sample_000199,samples/sample_000199.npz,19,31,36,51,3,8,12,15,5,30.0,80.0,120.0,150.0,50.0,245.0,430.0,55.0,0.7603318125376113,0.0007431764388456941,0.666732132434845,0.03795040026307106,0.09546204656362534
200,sample_000200,samples/sample_000200.npz,8,20,45,56,6,12,12,11,6,60.0,120.0,120.0,110.0,60.0,135.0,500.0,90.0,0.2744560853477075,0.0002304860099684447,0.13568350672721863,0.010361970402300358,0.020744668319821358
201,sample_000201,samples/sample_000201.npz,35,46,44,48,8,14,11,4,6,80.0,140.0,110.0,40.0,60.0,400.0,455.0,110.0,0.7861302466790849,0.0003854645474348217,0.10652320086956024,0.009795671328902245,0.016390196979045868
202,sample_000202,samples/sample_000202.npz,17,33,33,45,6,10,16,12,4,60.0,100.0,160.0,120.0,40.0,245.0,385.0,80.0,0.5662618216826578,0.0007852364215068519,0.27001461386680603,0.022679118439555168,0.0431729331612587
203,sample_000203,samples/sample_000203.npz,25,37,23,36,4,12,12,13,8,40.0,120.0,120.0,130.0,80.0,305.0,290.0,80.0,0.9314094672290456,0.002959300996735692,0.8432368040084839,0.06114906817674637,0.1236157938838005
204,sample_000204,samples/sample_000204.npz,39,45,21,37,8,14,6,16,6,80.0,140.0,60.0,160.0,60.0,415.0,285.0,110.0,0.6054736964358632,0.0008617779240012169,0.15758559107780457,0.016752121970057487,0.026145089417696
205,sample_000205,samples/sample_000205.npz,35,42,40,49,7,15,7,9,8,70.0,150.0,70.0,90.0,80.0,380.0,440.0,110.0,0.29306944141669233,0.0003030164516530931,0.07935509830713272,0.007034681271761656,0.011867011897265911
206,sample_000206,samples/sample_000206.npz,24,36,12,20,4,7,12,8,3,40.0,70.0,120.0,80.0,30.0,295.0,155.0,55.0,0.8190743063310679,0.000251424266025424,0.3006225526332855,0.013015351258218288,0.03587455675005913
207,sample_000207,samples/sample_000207.npz,37,45,33,49,3,7,8,16,4,30.0,70.0,80.0,160.0,40.0,405.0,405.0,50.0,0.49942213422980236,0.00025712428032420576,0.3075268566608429,0.014393751509487629,0.03971701115369797
208,sample_000208,samples/sample_000208.npz,37,52,42,53,6,8,15,11,2,60.0,80.0,150.0,110.0,20.0,440.0,470.0,70.0,0.7553410869157671,0.0002604517212603241,0.1891547292470932,0.013031632639467716,0.028441810980439186
209,sample_000209,samples/sample_000209.npz,12,19,17,32,3,9,7,15,6,30.0,90.0,70.0,150.0,60.0,150.0,240.0,60.0,0.6586920021247377,0.0004109682631678879,0.45870721340179443,0.02248299866914749,0.05850519612431526
