sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
129,samples/sample_000129.npz,rectangular_body_000129,6,15,19,32,13,15,9,13,2,13,15,10.5,25.5,14.0,0.8976451064883175,234,0.0006864526833199149,0.05842152768160713,0.00959747648887297,0.009957754479568762
130,samples/sample_000130.npz,rectangular_body_000130,22,30,7,19,9,16,8,12,7,9,16,26.0,13.0,12.5,0.5191532330755264,672,0.0011488637290516489,0.12597141936482467,0.017868462054487368,0.019487627566520088
131,samples/sample_000131.npz,rectangular_body_000131,14,18,25,34,6,14,4,9,8,6,14,16.0,29.5,10.0,0.21373374187547914,288,0.00020550924083634673,0.03783528332267722,0.003698882126833721,0.004579797049860963
132,samples/sample_000132.npz,rectangular_body_000132,48,58,44,59,15,17,10,15,2,15,17,53.0,51.5,16.0,0.9166968828826836,300,0.0007234571641508374,0.05893694184602464,0.010211421608629114,0.01109418694015751
133,samples/sample_000133.npz,rectangular_body_000133,36,44,21,32,10,18,8,11,8,10,18,40.0,26.5,14.0,0.7944155083873499,704,0.0030830607656713695,0.17004172786730082,0.030563513974551492,0.026132397961283443
134,samples/sample_000134.npz,rectangular_body_000134,15,30,45,57,15,21,15,12,6,15,21,22.5,51.0,18.0,0.2745972080013429,1080,0.001194700658124306,0.05204706191554677,0.012002459015359915,0.010020440045057226
135,samples/sample_000135.npz,rectangular_body_000135,22,27,43,57,7,11,5,14,4,7,11,24.5,50.0,9.0,0.21080970244989958,280,0.00014615340758749988,0.034959270228719246,0.0035026636409996497,0.004624522701556107
136,samples/sample_000136.npz,rectangular_body_000136,6,11,54,62,2,6,5,8,4,2,6,8.5,58.0,4.0,0.7756804210935522,160,7.372090869761518e-05,0.2938447822379922,0.006678905231697596,0.019775376612735682
137,samples/sample_000137.npz,rectangular_body_000137,13,22,17,28,15,19,9,11,4,15,19,17.5,22.5,17.0,0.6729958918703116,396,0.0011912758568181714,0.05427038793179295,0.012020745798314612,0.009784670299165243
138,samples/sample_000138.npz,rectangular_body_000138,24,36,23,34,5,9,12,11,4,5,9,30.0,28.5,7.0,0.3395653771192027,528,0.0007747300645851085,0.1405258454440963,0.012858444754755737,0.016798251387930636
139,samples/sample_000139.npz,rectangular_body_000139,43,54,24,36,14,16,11,12,2,14,16,48.5,30.0,15.0,0.9637510996881506,264,0.0011981437377935264,0.062355393326475855,0.012382118158343619,0.010803989327839556
140,samples/sample_000140.npz,rectangular_body_000140,16,22,27,43,15,17,6,16,2,15,17,19.0,35.0,16.0,0.5818549545580736,192,0.00061401047878515,0.024272176303692224,0.005457177044798129,0.004243506302693118
141,samples/sample_000141.npz,rectangular_body_000141,8,13,31,39,6,13,5,8,7,6,13,10.5,35.0,9.5,0.6920079636727972,280,0.0004916462458173262,0.12848307769287381,0.010831754259890351,0.015270776620850789
142,samples/sample_000142.npz,rectangular_body_000142,37,50,19,34,5,8,13,15,3,5,8,43.5,26.5,6.5,0.5166820864013048,585,0.0007715510458439624,0.21775803333399363,0.021255510898012184,0.028843082160868557
143,samples/sample_000143.npz,rectangular_body_000143,28,40,14,28,15,22,12,14,7,15,22,34.0,21.0,18.5,0.4306877558372265,1176,0.0034446827929607493,0.08600785647687761,0.02302142585679836,0.015356863215956876
144,samples/sample_000144.npz,rectangular_body_000144,13,17,40,50,13,21,4,10,8,13,21,15.0,45.0,17.0,0.5166440440056412,320,0.0006102509129692617,0.03601023822788349,0.007054442711395046,0.006436112181486509
145,samples/sample_000145.npz,rectangular_body_000145,24,34,5,20,12,20,10,15,8,12,20,29.0,12.5,16.0,0.9181605701253936,1200,0.004734932366904234,0.2460268347551412,0.049083057935110155,0.04382301228803957
146,samples/sample_000146.npz,rectangular_body_000146,3,14,39,52,7,10,11,13,3,7,10,8.5,45.5,8.5,0.6663966720060721,429,0.00047124780693120306,0.16760312816171477,0.01487361180190988,0.023012895829829984
147,samples/sample_000147.npz,rectangular_body_000147,13,26,28,41,9,11,13,13,2,9,11,19.5,34.5,10.0,0.7723513030642546,338,0.0010278127703199668,0.1162169877250909,0.016052587547086966,0.01721703457273772
148,samples/sample_000148.npz,rectangular_body_000148,55,59,26,35,11,17,4,9,6,11,17,57.0,30.5,14.0,0.8621016645370339,216,0.0005976040106837272,0.05798760658234142,0.007938526787401652,0.009004671713448532
149,samples/sample_000149.npz,rectangular_body_000149,26,41,15,22,2,4,15,7,2,2,4,33.5,18.5,3.0,0.7748147902798181,210,0.00021962253911619263,0.2906753938970345,0.013016423161981445,0.026637097246740463
150,samples/sample_000150.npz,rectangular_body_000150,32,41,20,28,9,12,9,8,3,9,12,36.5,24.0,10.5,0.5033500607486536,216,0.0004946680909697777,0.052870869236916244,0.0067699292154741585,0.007121227377738552
151,samples/sample_000151.npz,rectangular_body_000151,5,9,25,33,9,12,4,8,3,9,12,7.0,29.0,10.5,0.2978229179032972,96,6.947841203420701e-05,0.014733261732140623,0.0013902517123241017,0.0019358036266820756
152,samples/sample_000152.npz,rectangular_body_000152,5,18,19,29,8,14,13,10,6,8,14,11.5,24.0,11.0,0.7142023141066649,780,0.0014795159154853412,0.234988098047471,0.029084880846921443,0.03539428786661478
153,samples/sample_000153.npz,rectangular_body_000153,53,60,50,61,4,12,7,11,8,4,12,56.5,55.5,8.0,0.8345949645585902,616,0.0005929726889525157,0.42354007600189797,0.023082993003246614,0.0466201199203883
154,samples/sample_000154.npz,rectangular_body_000154,3,15,43,53,13,15,12,10,2,13,15,9.0,48.0,14.0,0.35005112444043684,240,0.00020431629799453266,0.023362738848228568,0.003417704099210916,0.004031780840402673
155,samples/sample_000155.npz,rectangular_body_000155,32,38,43,53,14,18,6,10,4,14,18,35.0,48.0,16.0,0.3429446631422488,240,0.0004019021309835364,0.019194299768985644,0.003896435277643566,0.0032914695782540744
156,samples/sample_000156.npz,rectangular_body_000156,15,20,37,52,3,8,5,15,5,3,8,17.5,44.5,5.5,0.6496310473277617,375,0.0003761032546456943,0.2827961625616995,0.017041389496687088,0.029045094607704505
157,samples/sample_000157.npz,rectangular_body_000157,16,21,51,60,10,15,5,9,5,10,15,18.5,55.5,12.5,0.6124445318328228,225,0.0003177175733217926,0.052124739331374945,0.006107244508468092,0.007831251401439445
158,samples/sample_000158.npz,rectangular_body_000158,42,52,18,28,3,5,10,10,2,3,5,47.0,23.0,4.0,0.2984070235870901,200,7.65080175592032e-05,0.09343618613687038,0.004492534239833571,0.008713341487149995
159,samples/sample_000159.npz,rectangular_body_000159,41,57,38,43,8,14,16,5,6,8,14,49.0,40.5,11.0,0.32050570099526765,480,0.00045761108298089334,0.0651097591308428,0.008495428268954237,0.009731525171912453
160,samples/sample_000160.npz,rectangular_body_000160,52,61,3,14,11,19,9,11,8,11,19,56.5,8.5,15.0,0.7573353552880362,792,0.0012132266176017865,0.1593422365217368,0.019735644637737512,0.026196443379313282
161,samples/sample_000161.npz,rectangular_body_000161,42,56,14,18,16,24,14,4,8,16,24,49.0,16.0,20.0,0.8433315989837613,448,0.001452777918821543,0.05833027399031232,0.013843787367733415,0.011502001142420743
162,samples/sample_000162.npz,rectangular_body_000162,43,52,3,8,13,20,9,5,7,13,20,47.5,5.5,16.5,0.605184773503524,315,0.00048144673287278,0.04376089707297257,0.006505846659323127,0.0074269444203041305
163,samples/sample_000163.npz,rectangular_body_000163,49,59,37,51,4,6,10,14,2,4,6,54.0,44.0,5.0,0.6152726946197704,280,0.00019286966365121214,0.1833089893077999,0.011113080135348216,0.020969448881180068
164,samples/sample_000164.npz,rectangular_body_000164,19,28,32,44,3,5,9,12,2,3,5,23.5,38.0,4.0,0.7952688461787167,216,0.000313729326047136,0.2568797952409763,0.013459451932625672,0.024518641561282296
165,samples/sample_000165.npz,rectangular_body_000165,21,33,12,23,12,20,12,11,8,12,20,27.0,17.5,16.0,0.8130188858516527,1056,0.004187406137266145,0.19654265356111295,0.04119208304951941,0.033953532899584
166,samples/sample_000166.npz,rectangular_body_000166,3,8,21,31,7,12,5,10,5,7,12,5.5,26.0,9.5,0.9228819418882435,250,0.0004531618378449886,0.1398176478470214,0.011010155271164375,0.01702237840717791
167,samples/sample_000167.npz,rectangular_body_000167,46,51,43,54,16,23,5,11,7,16,23,48.5,48.5,19.5,0.42255720470714375,385,0.0006133009070600424,0.026697257929362096,0.006082948546516809,0.005177994610099011
168,samples/sample_000168.npz,rectangular_body_000168,24,34,35,46,16,21,10,11,5,16,21,29.0,40.5,18.5,0.35402484683168595,550,0.0014069421097754487,0.03391259035860274,0.009020902391414534,0.005879333870098088
169,samples/sample_000169.npz,rectangular_body_000169,24,33,9,22,3,8,9,13,5,3,8,28.5,15.5,5.5,0.6766733079869205,585,0.000753802831976854,0.4335491551509351,0.027955934723274012,0.04657619899679692
170,samples/sample_000170.npz,rectangular_body_000170,56,61,7,17,15,19,5,10,4,15,19,58.5,12.0,17.0,0.8953011708452796,200,0.0004166283139603698,0.03752873829443948,0.005575853978041768,0.006556250544303333
171,samples/sample_000171.npz,rectangular_body_000171,45,54,10,14,6,8,9,4,2,6,8,49.5,12.0,7.0,0.6488364763077721,72,6.417922740421124e-05,0.0463305170606621,0.0027441715696086494,0.004862940730669636
172,samples/sample_000172.npz,rectangular_body_000172,44,53,37,45,12,14,9,8,2,12,14,48.5,41.0,13.0,0.45921214564720564,144,0.00022598077319924758,0.022103180987628906,0.0034060626901610803,0.0035054837246793415
173,samples/sample_000173.npz,rectangular_body_000173,24,34,22,28,4,11,10,6,7,4,11,29.0,25.0,7.5,0.8669425777666184,420,0.0013595479197642136,0.3388193954525369,0.025513414172858705,0.034950503175030116
174,samples/sample_000174.npz,rectangular_body_000174,34,42,41,55,7,12,8,14,5,7,12,38.0,48.0,9.5,0.6783989948872378,560,0.0011117717892803148,0.2003324476515419,0.022840344550098667,0.02780126308296356
175,samples/sample_000175.npz,rectangular_body_000175,29,40,39,52,6,12,11,13,6,6,12,34.5,45.5,9.0,0.8307043149728166,858,0.0024460972913441844,0.40049962785376825,0.045271938054669246,0.05420696982431817
176,samples/sample_000176.npz,rectangular_body_000176,13,29,32,39,9,13,16,7,4,9,13,21.0,35.5,11.0,0.6528667617770079,448,0.001284789641093014,0.11839453042710965,0.017503939614088117,0.017635572919526447
177,samples/sample_000177.npz,rectangular_body_000177,19,31,36,42,9,15,12,6,6,9,15,25.0,39.0,12.0,0.4055537556457042,432,0.0008428429520044374,0.06834624791044269,0.01028517755613148,0.009880047864007787
178,samples/sample_000178.npz,rectangular_body_000178,19,30,44,60,11,14,11,16,3,11,14,24.5,52.0,12.5,0.7942484307284456,528,0.0012928539848800968,0.13162402607605267,0.020696405851699913,0.022206361244795355
179,samples/sample_000179.npz,rectangular_body_000179,10,26,25,30,11,14,16,5,3,11,14,18.0,27.5,12.5,0.21757411608665045,240,0.00021914812297559424,0.01740298713667698,0.0028640019822148725,0.0027635644309558643
180,samples/sample_000180.npz,rectangular_body_000180,27,34,25,31,7,13,7,6,6,7,13,30.5,28.0,10.0,0.427615128477047,252,0.0006192187535880607,0.06352696209356941,0.0069761164042766175,0.007655732092126112
181,samples/sample_000181.npz,rectangular_body_000181,28,39,36,44,7,14,11,8,7,7,14,33.5,40.0,10.5,0.7584924922894787,616,0.0023614057638526743,0.23258842508964428,0.029268544180714073,0.03085824117570406
182,samples/sample_000182.npz,rectangular_body_000182,23,38,29,37,9,15,15,8,6,9,15,30.5,33.0,12.0,0.8461974565208115,720,0.004674715518799123,0.22103771611588202,0.03668756987215937,0.03267836019568357
183,samples/sample_000183.npz,rectangular_body_000183,19,32,43,54,16,22,13,11,6,16,22,25.5,48.5,19.0,0.5291225751810547,858,0.0022433407733383143,0.07422672677389804,0.018806186062982514,0.014022757434027262
184,samples/sample_000184.npz,rectangular_body_000184,11,18,48,52,11,16,7,4,5,11,16,14.5,50.0,13.5,0.778815536374533,140,0.0002840865078248501,0.03663697810223929,0.004971535126932121,0.005820519386463522
185,samples/sample_000185.npz,rectangular_body_000185,24,32,36,41,9,17,8,5,8,9,17,28.0,38.5,13.0,0.839332843593561,320,0.0015555126973815707,0.10016939490354093,0.015443431316140266,0.014077496848424275
186,samples/sample_000186.npz,rectangular_body_000186,17,21,27,31,5,13,4,4,8,5,13,19.0,29.0,9.0,0.7043973114302104,128,0.0003052199072301849,0.07506438864096109,0.0058045124514925816,0.007663082198362507
187,samples/sample_000187.npz,rectangular_body_000187,43,48,2,18,15,17,5,16,2,15,17,45.5,10.0,16.0,0.6988979174229939,160,0.00033583871396020636,0.024438329054217584,0.004429917652772806,0.004493300079411376
188,samples/sample_000188.npz,rectangular_body_000188,50,59,49,55,8,13,9,6,5,8,13,54.5,52.0,10.5,0.4659665723827107,270,0.0002155904805229825,0.06442353296902131,0.005706867270812998,0.008792813161856875
189,samples/sample_000189.npz,rectangular_body_000189,30,35,6,18,5,8,5,12,3,5,8,32.5,12.0,6.5,0.30328619452394945,180,0.00011343327603188266,0.054713096600771796,0.0035286900488132418,0.005807322525093793
190,samples/sample_000190.npz,rectangular_body_000190,30,35,16,29,2,7,5,13,5,2,7,32.5,22.5,4.5,0.3040902232422423,325,0.00023423648710901428,0.1603012117920981,0.007629673461904422,0.013804631226109632
191,samples/sample_000191.npz,rectangular_body_000191,49,61,29,35,15,17,12,6,2,15,17,55.0,32.0,16.0,0.516165543280098,144,0.0002999815575059322,0.016860908496283657,0.0030829031242877755,0.002955295175831166
192,samples/sample_000192.npz,rectangular_body_000192,37,51,3,12,8,13,14,9,5,8,13,44.0,7.5,10.5,0.9513313457530024,630,0.0011975808159485845,0.2674311098924146,0.0282272148129604,0.03937159455620528
193,samples/sample_000193.npz,rectangular_body_000193,7,17,34,38,15,22,10,4,7,15,22,12.0,36.0,18.5,0.8488172315489486,280,0.0010810038557313795,0.043500980047983556,0.00961167880305817,0.00794402207793517
194,samples/sample_000194.npz,rectangular_body_000194,36,49,43,50,7,15,13,7,8,7,15,42.5,46.5,11.0,0.8483121437621688,728,0.001869736019909316,0.28294224356609243,0.03507225671880079,0.04015018660572558
195,samples/sample_000195.npz,rectangular_body_000195,29,45,3,11,9,12,16,8,3,9,12,37.0,7.0,10.5,0.48673387518577677,384,0.0004359275423615344,0.07939623653319462,0.00896966768514877,0.011900254850157187
196,samples/sample_000196.npz,rectangular_body_000196,18,24,4,15,3,11,6,11,8,3,11,21.0,9.5,7.0,0.6511661819687117,528,0.0005219224549952897,0.359012831354792,0.020262011728057125,0.03622948560648246
197,samples/sample_000197.npz,rectangular_body_000197,34,44,4,9,3,5,10,5,2,3,5,39.0,6.5,4.0,0.8976157552747548,100,8.248555358494792e-05,0.17938276373144874,0.005700955124147683,0.013774774744078358
198,samples/sample_000198.npz,rectangular_body_000198,26,37,34,49,5,9,11,15,4,5,9,31.5,41.5,7.0,0.9723033483190442,660,0.0022656326553823726,0.45791630207031353,0.04511327027549926,0.058745455350551264
199,samples/sample_000199.npz,rectangular_body_000199,17,29,40,55,5,10,12,15,5,5,10,23.0,47.5,7.5,0.7603318125376113,900,0.0015156947240379083,0.44189207964122257,0.04420546607261233,0.060269411147824914
200,samples/sample_000200.npz,rectangular_body_000200,2,14,51,62,12,18,12,11,6,12,18,8.0,56.5,15.0,0.2744560853477075,792,0.0004354640430723337,0.054628246585183574,0.007012103698556321,0.009216588135304614
201,samples/sample_000201.npz,rectangular_body_000201,38,49,47,51,15,21,11,4,6,15,21,43.5,49.0,18.0,0.7861302466790849,264,0.000837472925024226,0.039436656180871346,0.008620264737699999,0.007298513521942225
202,samples/sample_000202.npz,rectangular_body_000202,15,31,36,48,12,16,16,12,4,12,16,23.0,42.0,14.0,0.5662618216826578,768,0.002004229386914169,0.11336159601262506,0.022852913379612823,0.01942029572760408
203,samples/sample_000203.npz,rectangular_body_000203,25,37,22,35,7,15,12,13,8,7,15,31.0,28.5,11.0,0.9314094672290456,1248,0.007621886448310461,0.4885091236935446,0.07241663857490015,0.06986461297120306
204,samples/sample_000204.npz,rectangular_body_000204,42,48,20,36,15,21,6,16,6,15,21,45.0,28.0,18.0,0.6054736964358632,576,0.0020182360770657193,0.06283328110764827,0.0158076235154377,0.011320037129994243
205,samples/sample_000205.npz,rectangular_body_000205,37,44,44,53,13,21,7,9,8,13,21,40.5,48.5,17.0,0.29306944141669233,504,0.0006314001310447438,0.032046075217765015,0.006572225545796348,0.005618729473629639
206,samples/sample_000206.npz,rectangular_body_000206,23,35,7,15,7,10,12,8,3,7,10,29.0,11.0,8.5,0.8190743063310679,288,0.0005574563289274744,0.15050885913406553,0.013776040837243441,0.019482475694444293
207,samples/sample_000207.npz,rectangular_body_000207,40,48,37,53,5,9,8,16,4,5,9,44.0,45.0,7.0,0.49942213422980236,512,0.0005266607909348469,0.19087200749258365,0.01699179171749343,0.024209157504179825
208,samples/sample_000208.npz,rectangular_body_000208,41,56,47,58,10,12,15,11,2,10,12,48.5,52.5,11.0,0.7553410869157671,330,0.0005247661801690534,0.0962956845647917,0.012029989493085608,0.015591255556375713
209,samples/sample_000209.npz,rectangular_body_000209,7,14,15,30,5,11,7,15,6,5,11,10.5,22.5,8.0,0.6586920021247377,630,0.0007673643050016743,0.28529516325744453,0.024067506269221474,0.0364078866356351
210,samples/sample_000210.npz,rectangular_body_000210,16,26,19,29,5,11,10,10,6,5,11,21.0,24.0,8.0,0.9421818730685152,600,0.0016002099384809423,0.4164571449627802,0.0376002026194296,0.0496999180967438
211,samples/sample_000211.npz,rectangular_body_000211,35,43,16,26,10,12,8,10,2,10,12,39.0,21.0,11.0,0.39337745647565997,160,0.00024333625585665797,0.027611983021865887,0.003744424364774279,0.003935034109427941
212,samples/sample_000212.npz,rectangular_body_000212,29,36,46,62,10,18,7,16,8,10,18,32.5,54.0,14.0,0.984051525213357,896,0.0032995092065356006,0.251727044573982,0.040257207178273365,0.04179595208908589
213,samples/sample_000213.npz,rectangular_body_000213,28,42,9,24,15,19,14,15,4,15,19,35.0,16.5,17.0,0.7244764347655686,840,0.00320607553682701,0.11446674157093001,0.027662735411743175,0.021144652772365685
214,samples/sample_000214.npz,rectangular_body_000214,46,57,12,25,6,8,11,13,2,6,8,51.5,18.5,7.0,0.5439830313774974,286,0.0002455519029888742,0.11617702914346856,0.00948252214149688,0.014910504282262597
215,samples/sample_000215.npz,rectangular_body_000215,56,60,41,47,4,6,4,6,2,4,6,58.0,44.0,5.0,0.7116632957207709,48,3.318534636694949e-05,0.06274054029016879,0.00199293910687637,0.004676587832795691
216,samples/sample_000216.npz,rectangular_body_000216,19,29,39,50,16,23,10,11,7,16,23,24.0,44.5,19.5,0.36213539605576045,770,0.001537312935483309,0.04465846164616437,0.011842903970457199,0.008222919274219958
217,samples/sample_000217.npz,rectangular_body_000217,39,43,29,36,15,20,4,7,5,15,20,41.0,32.5,17.5,0.8405318124847987,140,0.0008649257577122333,0.024046315964234573,0.005681486453064393,0.0039934144020926906
218,samples/sample_000218.npz,rectangular_body_000218,23,33,28,44,3,8,10,16,5,3,8,28.0,36.0,5.5,0.6132115979220445,800,0.0015528954270296151,0.45518003437525495,0.03691477032894495,0.0540941216636871
219,samples/sample_000219.npz,rectangular_body_000219,27,40,34,42,8,10,13,8,2,8,10,33.5,38.0,9.0,0.857707734406314,208,0.0008719429212165989,0.10145626469159341,0.011854937963929502,0.01328880292044726
