sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,top_depth_m,bottom_depth_m,center_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
98,samples/sample_000098.npz,rectangular_body_000098,13,27,32,42,13,20,14,10,7,13,19,19.5,36.5,16.0,130.0,200.0,165.0,140.0,100.0,70.0,195.0,365.0,0.5784619057172555,980,0.0031869622580570243,0.11370563178846263,0.02682965416908517,0.01998985679545948
99,samples/sample_000099.npz,rectangular_body_000099,8,12,13,17,8,11,4,4,3,8,10,9.5,14.5,9.0,80.0,110.0,95.0,40.0,40.0,30.0,95.0,145.0,0.8294001997182849,48,7.17923987542073e-05,0.02353803407458052,0.001969961460560055,0.0029938005576752883
100,samples/sample_000100.npz,rectangular_body_000100,8,12,30,43,3,8,4,13,5,3,7,9.5,36.0,5.0,30.0,80.0,55.0,40.0,130.0,50.0,95.0,360.0,0.8666723554680504,260,0.000359439933982694,0.25853978909972386,0.014418135335354732,0.025902072657636582
101,samples/sample_000101.npz,rectangular_body_000101,9,17,49,62,8,11,8,13,3,8,10,12.5,55.0,9.0,80.0,110.0,95.0,80.0,130.0,30.0,125.0,550.0,0.4764147715662276,312,0.0002446262375854346,0.07260075828583964,0.006754471177749683,0.010405265808741028
102,samples/sample_000102.npz,rectangular_body_000102,40,50,13,24,6,11,10,11,5,6,10,44.5,18.0,8.0,60.0,110.0,85.0,100.0,110.0,50.0,445.0,180.0,0.5703672773877432,550,0.0007642159032083558,0.18586571538581048,0.019074316185085514,0.024671693627741405
103,samples/sample_000103.npz,rectangular_body_000103,44,58,22,29,10,14,14,7,4,10,13,50.5,25.0,11.5,100.0,140.0,120.0,140.0,70.0,40.0,505.0,250.0,0.9970838266696098,392,0.00127673139637197,0.13352471330385304,0.019871506898218257,0.02133772577984344
104,samples/sample_000104.npz,rectangular_body_000104,21,31,39,53,3,6,10,14,3,3,5,25.5,45.5,4.0,30.0,60.0,45.0,100.0,140.0,30.0,255.0,455.0,0.29018999468979223,420,0.0002188804737171724,0.13084280468252973,0.008925849937519775,0.014716170118874026
105,samples/sample_000105.npz,rectangular_body_000105,16,29,30,43,5,8,13,13,3,5,7,22.0,36.0,6.0,50.0,80.0,65.0,130.0,130.0,30.0,220.0,360.0,0.3438520567611396,507,0.0005323502536717697,0.12354742653101956,0.012206495219105449,0.015937124448774497
106,samples/sample_000106.npz,rectangular_body_000106,30,41,23,30,14,16,11,7,2,14,15,35.0,26.0,14.5,140.0,160.0,150.0,110.0,70.0,20.0,350.0,260.0,0.6076186970277863,154,0.0006620821868770305,0.02261543917113763,0.004907195810437275,0.003648340596284734
107,samples/sample_000107.npz,rectangular_body_000107,51,58,47,61,13,16,7,14,3,13,15,54.0,53.5,14.0,130.0,160.0,145.0,70.0,140.0,30.0,540.0,535.0,0.2618071885553499,294,0.0001715513151691225,0.019140764988844317,0.0027412546324763177,0.003369123900309293
108,samples/sample_000108.npz,rectangular_body_000108,34,50,48,60,10,12,16,12,2,10,11,41.5,53.5,10.5,100.0,120.0,110.0,160.0,120.0,20.0,415.0,535.0,0.6914738976110106,384,0.0006622697444975722,0.09258059060307365,0.012906114545591766,0.015393741168228127
109,samples/sample_000109.npz,rectangular_body_000109,28,38,27,34,6,11,10,7,5,6,10,32.5,30.0,8.0,60.0,110.0,85.0,100.0,70.0,50.0,325.0,300.0,0.5369377491873798,350,0.001135306006627408,0.12104371946385534,0.012630862400898517,0.014535768245754284
110,samples/sample_000110.npz,rectangular_body_000110,11,18,24,30,2,7,7,6,5,2,6,14.0,26.5,4.0,20.0,70.0,45.0,70.0,60.0,50.0,140.0,265.0,0.4635946621396003,210,0.0001550023865086631,0.17798730489977257,0.006974736507601007,0.013579661759703978
111,samples/sample_000111.npz,rectangular_body_000111,33,37,21,29,8,16,4,8,8,8,15,34.5,24.5,11.5,80.0,160.0,120.0,40.0,80.0,80.0,345.0,245.0,0.753745409757403,256,0.001102025144182961,0.07808669929902254,0.011300543495645719,0.010679376917053012
112,samples/sample_000112.npz,rectangular_body_000112,4,17,23,28,15,20,13,5,5,15,19,10.0,25.0,17.0,150.0,200.0,175.0,130.0,50.0,50.0,100.0,250.0,0.5648137652792543,325,0.0007330076119478245,0.03399143219912155,0.0072310440892743785,0.006290146869801325
113,samples/sample_000113.npz,rectangular_body_000113,51,61,18,28,9,13,10,10,4,9,12,55.5,22.5,10.5,90.0,130.0,110.0,100.0,100.0,40.0,555.0,225.0,0.5933520521682216,400,0.0005633928395693567,0.09551430898452504,0.01111560998357554,0.01428977277905178
114,samples/sample_000114.npz,rectangular_body_000114,47,62,28,44,15,17,15,16,2,15,16,54.0,35.5,15.5,150.0,170.0,160.0,150.0,160.0,20.0,540.0,355.0,0.6724820537541432,480,0.0012479090202301073,0.06206977292478304,0.013101780175797802,0.011759821780120106
115,samples/sample_000115.npz,rectangular_body_000115,45,57,46,60,7,9,12,14,2,7,8,50.5,52.5,7.5,70.0,90.0,80.0,120.0,140.0,20.0,505.0,525.0,0.735970250652668,336,0.0003797389831068786,0.13664240767432612,0.012711180849832221,0.01983385218297584
116,samples/sample_000116.npz,rectangular_body_000116,47,52,21,34,13,19,5,13,6,13,18,49.0,27.0,15.5,130.0,190.0,160.0,50.0,130.0,60.0,490.0,270.0,0.4886402766409633,390,0.0008602722414695939,0.041750316044397655,0.008639855726515655,0.0073606627758087085
117,samples/sample_000117.npz,rectangular_body_000117,4,8,10,19,3,11,4,9,8,3,10,5.5,14.0,6.5,30.0,110.0,70.0,40.0,90.0,80.0,55.0,140.0,0.29781135205650977,288,0.0001042245310452841,0.090457262021017,0.00424850510592138,0.008564923626279145
118,samples/sample_000118.npz,rectangular_body_000118,28,44,56,62,9,17,16,6,8,9,16,35.5,58.5,12.5,90.0,170.0,130.0,160.0,60.0,80.0,355.0,585.0,0.36265099928464545,768,0.0007629358873158909,0.0852262407890681,0.011241073996707835,0.0133754372425762
119,samples/sample_000119.npz,rectangular_body_000119,6,12,27,37,7,15,6,10,8,7,14,8.5,31.5,10.5,70.0,150.0,110.0,60.0,100.0,80.0,85.0,315.0,0.5049575505079639,480,0.0007357295845499774,0.10960254692231561,0.012063945646636424,0.015234151557916402
120,samples/sample_000120.npz,rectangular_body_000120,48,53,15,29,3,5,5,14,2,3,4,50.0,21.5,3.5,30.0,50.0,40.0,50.0,140.0,20.0,500.0,215.0,0.9033224956910024,140,0.0001534389349769973,0.18158452557305577,0.008993826302684093,0.0172307382024176
121,samples/sample_000121.npz,rectangular_body_000121,42,48,52,61,3,6,6,9,3,3,5,44.5,56.0,4.0,30.0,60.0,45.0,60.0,90.0,30.0,445.0,560.0,0.783173102098575,162,0.00012659442583659505,0.1982721429160002,0.007677099372825432,0.016912277907634367
122,samples/sample_000122.npz,rectangular_body_000122,45,51,31,44,14,22,6,13,8,14,21,47.5,37.0,17.5,140.0,220.0,180.0,60.0,130.0,80.0,475.0,370.0,0.9981855270204449,624,0.0031386056487317385,0.11172553438711201,0.02673000159532134,0.020382761080651426
123,samples/sample_000123.npz,rectangular_body_000123,18,31,11,26,5,9,13,15,4,5,8,24.0,18.0,6.5,50.0,90.0,70.0,130.0,150.0,40.0,240.0,180.0,0.45816516524155326,780,0.0008962666228189585,0.22229052695114698,0.023663847423895094,0.030787865866136334
124,samples/sample_000124.npz,rectangular_body_000124,51,61,37,48,2,10,10,11,8,2,9,55.5,42.0,5.5,20.0,100.0,60.0,100.0,110.0,80.0,555.0,420.0,0.7713258461083334,880,0.0009287847545126409,0.6836347271690681,0.039430698862802226,0.07344402171290222
125,samples/sample_000125.npz,rectangular_body_000125,9,15,14,30,15,21,6,16,6,15,20,11.5,21.5,17.5,150.0,210.0,180.0,60.0,160.0,60.0,115.0,215.0,0.43709402633248157,576,0.0009837030875810768,0.04317100386350638,0.009824127422068984,0.008326529862080018
126,samples/sample_000126.npz,rectangular_body_000126,23,31,49,55,13,15,8,6,2,13,14,26.5,51.5,13.5,130.0,150.0,140.0,80.0,60.0,20.0,265.0,515.0,0.2728927351852563,96,9.626685271723987e-05,0.007368479201137344,0.0012251443120858227,0.0012211368237761387
127,samples/sample_000127.npz,rectangular_body_000127,23,30,53,57,5,13,7,4,8,5,12,26.0,54.5,8.5,50.0,130.0,90.0,70.0,40.0,80.0,260.0,545.0,0.7934138854022472,224,0.00039942019712422866,0.12597188118517733,0.009562594130641472,0.014237798205005198
128,samples/sample_000128.npz,rectangular_body_000128,29,35,44,60,4,11,6,16,7,4,10,31.5,51.5,7.0,40.0,110.0,75.0,60.0,160.0,70.0,315.0,515.0,0.41909458729910204,672,0.0007171820647445368,0.1947669242520173,0.017006370439906437,0.024562259119211567
129,samples/sample_000129.npz,rectangular_body_000129,6,15,19,32,13,15,9,13,2,13,14,10.0,25.0,13.5,130.0,150.0,140.0,90.0,130.0,20.0,100.0,250.0,0.8976451064883175,234,0.000706566423502316,0.055027678200039426,0.009414031907169457,0.009527495054075344
130,samples/sample_000130.npz,rectangular_body_000130,22,30,7,19,9,16,8,12,7,9,15,25.5,12.5,12.0,90.0,160.0,125.0,80.0,120.0,70.0,255.0,125.0,0.5191532330755264,672,0.0011872656757496505,0.11758155866890523,0.01752019061221058,0.01858139314409256
131,samples/sample_000131.npz,rectangular_body_000131,14,18,25,34,6,14,4,9,8,6,13,15.5,29.0,9.5,60.0,140.0,100.0,40.0,90.0,80.0,155.0,290.0,0.21373374187547914,288,0.0002143187765428432,0.03446473866338108,0.003627024395963457,0.004332875758304273
132,samples/sample_000132.npz,rectangular_body_000132,48,58,44,59,15,17,10,15,2,15,16,52.5,51.0,15.5,150.0,170.0,160.0,100.0,150.0,20.0,525.0,510.0,0.9166968828826836,300,0.0007420074346461817,0.05591805583717619,0.010019665194121815,0.010651500711957418
133,samples/sample_000133.npz,rectangular_body_000133,36,44,21,32,10,18,8,11,8,10,17,39.5,26.0,13.5,100.0,180.0,140.0,80.0,110.0,80.0,395.0,260.0,0.7944155083873499,704,0.003166918471340892,0.15939304071976673,0.030002515442594482,0.024906425770603334
134,samples/sample_000134.npz,rectangular_body_000134,15,30,45,57,15,21,15,12,6,15,20,22.0,50.5,17.5,150.0,210.0,180.0,150.0,120.0,60.0,220.0,505.0,0.2745972080013429,1080,0.0012193444891466774,0.04960136756826429,0.011782550654112227,0.009631558435629734
135,samples/sample_000135.npz,rectangular_body_000135,22,27,43,57,7,11,5,14,4,7,10,24.0,49.5,8.5,70.0,110.0,90.0,50.0,140.0,40.0,240.0,495.0,0.21080970244989958,280,0.000153282849719953,0.03213609920616363,0.0034317334651028557,0.00438137171264379
136,samples/sample_000136.npz,rectangular_body_000136,6,11,54,62,2,6,5,8,4,2,5,8.0,57.5,3.5,20.0,60.0,40.0,50.0,80.0,40.0,80.0,575.0,0.7756804210935522,160,8.182003536553896e-05,0.25163407673357807,0.006461799234697734,0.018133026908219527
137,samples/sample_000137.npz,rectangular_body_000137,13,22,17,28,15,19,9,11,4,15,18,17.0,22.0,16.5,150.0,190.0,170.0,90.0,110.0,40.0,170.0,220.0,0.6729958918703116,396,0.001217308187348606,0.05148082490781691,0.011796352835924026,0.009385174182715044
138,samples/sample_000138.npz,rectangular_body_000138,24,36,23,34,5,9,12,11,4,5,8,29.5,28.0,6.5,50.0,90.0,70.0,120.0,110.0,40.0,295.0,280.0,0.3395653771192027,528,0.0008222695961622778,0.1286850212132701,0.012633962026357214,0.01580191468615567
139,samples/sample_000139.npz,rectangular_body_000139,43,54,24,36,14,16,11,12,2,14,15,48.0,29.5,14.5,140.0,160.0,150.0,110.0,120.0,20.0,480.0,295.0,0.9637510996881506,264,0.0012287009493504395,0.058937516430684955,0.012149783233129081,0.010340769960811515
140,samples/sample_000140.npz,rectangular_body_000140,16,22,27,43,15,17,6,16,2,15,16,18.5,34.5,15.5,150.0,170.0,160.0,60.0,160.0,20.0,185.0,345.0,0.5818549545580736,192,0.0006279430087655089,0.023010832735858737,0.005355916490844081,0.00406340066005754
141,samples/sample_000141.npz,rectangular_body_000141,8,13,31,39,6,13,5,8,7,6,12,10.0,34.5,9.0,60.0,130.0,95.0,50.0,80.0,70.0,100.0,345.0,0.6920079636727972,280,0.0005143028442152861,0.11671769548152144,0.010608630427549698,0.014437518736264076
142,samples/sample_000142.npz,rectangular_body_000142,37,50,19,34,5,8,13,15,3,5,7,43.0,26.0,6.0,50.0,80.0,65.0,130.0,150.0,30.0,430.0,260.0,0.5166820864013048,585,0.000823812982996196,0.20134939665549542,0.020854730909189476,0.027217325593188443
143,samples/sample_000143.npz,rectangular_body_000143,28,40,14,28,15,22,12,14,7,15,21,33.5,20.5,18.0,150.0,220.0,185.0,120.0,140.0,70.0,335.0,205.0,0.4306877558372265,1176,0.0035038261158239522,0.08199612217928928,0.02260403695739712,0.01472754981221892
144,samples/sample_000144.npz,rectangular_body_000144,13,17,40,50,13,21,4,10,8,13,20,14.5,44.5,16.5,130.0,210.0,170.0,40.0,100.0,80.0,145.0,445.0,0.5166440440056412,320,0.0006241063931304459,0.03404118107192671,0.006920747375150952,0.006173177297141788
145,samples/sample_000145.npz,rectangular_body_000145,24,34,5,20,12,20,10,15,8,12,19,28.5,12.0,15.5,120.0,200.0,160.0,100.0,150.0,80.0,285.0,120.0,0.9181605701253936,1200,0.004847833099899477,0.233011844315348,0.04817757924399788,0.042000354746849565
146,samples/sample_000146.npz,rectangular_body_000146,3,14,39,52,7,10,11,13,3,7,9,8.0,45.0,8.0,70.0,100.0,85.0,110.0,130.0,30.0,80.0,450.0,0.6663966720060721,429,0.000496063530974459,0.154870076010878,0.014543675187050038,0.021818581467612105
147,samples/sample_000147.npz,rectangular_body_000147,13,26,28,41,9,11,13,13,2,9,10,19.0,34.0,9.5,90.0,110.0,100.0,130.0,130.0,20.0,190.0,340.0,0.7723513030642546,338,0.0010711733995830944,0.10835706567101755,0.01574929109473002,0.01635792378619506
148,samples/sample_000148.npz,rectangular_body_000148,55,59,26,35,11,17,4,9,6,11,16,56.5,30.0,13.5,110.0,170.0,140.0,40.0,90.0,60.0,565.0,300.0,0.8621016645370339,216,0.0006151815535834508,0.05425787331901917,0.007792342333316882,0.008602489566767221
149,samples/sample_000149.npz,rectangular_body_000149,26,41,15,22,2,4,15,7,2,2,3,33.0,18.0,2.5,20.0,40.0,30.0,150.0,70.0,20.0,330.0,180.0,0.7748147902798181,210,0.00025053658204475185,0.2590701929367776,0.012774778008014291,0.02462443927960897
150,samples/sample_000150.npz,rectangular_body_000150,32,41,20,28,9,12,9,8,3,9,11,36.0,23.5,10.0,90.0,120.0,105.0,90.0,80.0,30.0,360.0,235.0,0.5033500607486536,216,0.0005141964673498871,0.048860349887229794,0.006646122252989379,0.0067499254688895265
151,samples/sample_000151.npz,rectangular_body_000151,5,9,25,33,9,12,4,8,3,9,11,6.5,28.5,10.0,90.0,120.0,105.0,40.0,80.0,30.0,65.0,285.0,0.2978229179032972,96,7.236452974131012e-05,0.013554532192381768,0.0013626326621113663,0.0018366946751611976
152,samples/sample_000152.npz,rectangular_body_000152,5,18,19,29,8,14,13,10,6,8,13,11.0,23.5,10.5,80.0,140.0,110.0,130.0,100.0,60.0,110.0,235.0,0.7142023141066649,780,0.0015375744958435107,0.21879033953558763,0.028500427982858158,0.03369765944987136
153,samples/sample_000153.npz,rectangular_body_000153,53,60,50,61,4,12,7,11,8,4,11,56.0,55.0,7.5,40.0,120.0,80.0,70.0,110.0,80.0,560.0,550.0,0.8345949645585902,616,0.0006265309920883279,0.383361757322378,0.02249325598693796,0.04385638048416062
154,samples/sample_000154.npz,rectangular_body_000154,3,15,43,53,13,15,12,10,2,13,14,8.5,47.5,13.5,130.0,150.0,140.0,120.0,100.0,20.0,85.0,475.0,0.35005112444043684,240,0.00021049213324740432,0.022005980577343827,0.003351139217797978,0.00386042177038601
155,samples/sample_000155.npz,rectangular_body_000155,32,38,43,53,14,18,6,10,4,14,17,34.5,47.5,15.5,140.0,180.0,160.0,60.0,100.0,40.0,345.0,475.0,0.3429446631422488,240,0.00041126985137543166,0.0181324145886734,0.0038239974795637307,0.0031510671003100897
156,samples/sample_000156.npz,rectangular_body_000156,15,20,37,52,3,8,5,15,5,3,7,17.0,44.0,5.0,30.0,80.0,55.0,50.0,150.0,50.0,170.0,440.0,0.6496310473277617,375,0.00040649852436903727,0.25334624929824134,0.01668780011021874,0.027183229161586078
157,samples/sample_000157.npz,rectangular_body_000157,16,21,51,60,10,15,5,9,5,10,14,18.0,55.0,12.0,100.0,150.0,125.0,50.0,90.0,50.0,180.0,550.0,0.6124445318328228,225,0.00032867965984127614,0.04848707566415473,0.005984458118665083,0.007468951315825018
158,samples/sample_000158.npz,rectangular_body_000158,42,52,18,28,3,5,10,10,2,3,4,46.5,22.5,3.5,30.0,50.0,40.0,100.0,100.0,20.0,465.0,225.0,0.2984070235870901,200,8.484803035218654e-05,0.08357707871904954,0.004402449590057387,0.008100021209243087
159,samples/sample_000159.npz,rectangular_body_000159,41,57,38,43,8,14,16,5,6,8,13,48.5,40.0,10.5,80.0,140.0,110.0,160.0,50.0,60.0,485.0,400.0,0.32050570099526765,480,0.0004754122048785607,0.060553310577028195,0.008327433289496219,0.009261902825920454
160,samples/sample_000160.npz,rectangular_body_000160,52,61,3,14,11,19,9,11,8,11,18,56.0,8.0,14.5,110.0,190.0,150.0,90.0,110.0,80.0,560.0,80.0,0.7573353552880362,792,0.0012477385396473676,0.14998556350884307,0.019371993788684816,0.02508646755598897
161,samples/sample_000161.npz,rectangular_body_000161,42,56,14,18,16,24,14,4,8,16,23,48.5,15.5,19.5,160.0,240.0,200.0,140.0,40.0,80.0,485.0,155.0,0.8433315989837613,448,0.0014790016259105144,0.05565952448066332,0.01359409838247378,0.011069868134370175
162,samples/sample_000162.npz,rectangular_body_000162,43,52,3,8,13,20,9,5,7,13,19,47.0,5.0,16.0,130.0,200.0,165.0,90.0,50.0,70.0,470.0,50.0,0.605184773503524,315,0.0004934281725674184,0.04131253719298365,0.00639138693561777,0.007127946572934515
163,samples/sample_000163.npz,rectangular_body_000163,49,59,37,51,4,6,10,14,2,4,5,53.5,43.5,4.5,40.0,60.0,50.0,100.0,140.0,20.0,535.0,435.0,0.6152726946197704,280,0.00021001753380208395,0.16693575384006176,0.010847171967880084,0.019672640382021645
164,samples/sample_000164.npz,rectangular_body_000164,19,28,32,44,3,5,9,12,2,3,4,23.0,37.5,3.5,30.0,50.0,40.0,90.0,120.0,20.0,230.0,375.0,0.7952688461787167,216,0.00034774967517210926,0.23056360613614624,0.01322004275517821,0.02278882863275081
165,samples/sample_000165.npz,rectangular_body_000165,21,33,12,23,12,20,12,11,8,12,19,26.5,17.0,15.5,120.0,200.0,160.0,120.0,110.0,80.0,265.0,170.0,0.8130188858516527,1056,0.004285019789391584,0.1859065401180094,0.04042443280758436,0.03250872307331968
166,samples/sample_000166.npz,rectangular_body_000166,3,8,21,31,7,12,5,10,5,7,11,5.0,25.5,9.0,70.0,120.0,95.0,50.0,100.0,50.0,50.0,255.0,0.9228819418882435,250,0.00047431816170777607,0.12792486283237336,0.01078845656222058,0.01611046142672891
167,samples/sample_000167.npz,rectangular_body_000167,46,51,43,54,16,23,5,11,7,16,22,48.0,48.0,19.0,160.0,230.0,195.0,50.0,110.0,70.0,480.0,480.0,0.42255720470714375,385,0.0006248292087177019,0.02543146277755138,0.00597210624848515,0.004980810539067014
168,samples/sample_000168.npz,rectangular_body_000168,24,34,35,46,16,21,10,11,5,16,20,28.5,40.0,18.0,160.0,210.0,185.0,100.0,110.0,50.0,285.0,400.0,0.35402484683168595,550,0.001430626883938622,0.0322902972016551,0.008857857559913897,0.0056333447742541965
169,samples/sample_000169.npz,rectangular_body_000169,24,33,9,22,3,8,9,13,5,3,7,28.0,15.0,5.0,30.0,80.0,55.0,90.0,130.0,50.0,280.0,150.0,0.6766733079869205,585,0.0008144301962701733,0.39273863550994204,0.027397070400224252,0.04363049325244162
170,samples/sample_000170.npz,rectangular_body_000170,56,61,7,17,15,19,5,10,4,15,18,58.0,11.5,16.5,150.0,190.0,170.0,50.0,100.0,40.0,580.0,115.0,0.8953011708452796,200,0.00042672643556696866,0.03554607807091027,0.005480476472965644,0.0062987086381984135
171,samples/sample_000171.npz,rectangular_body_000171,45,54,10,14,6,8,9,4,2,6,7,49.0,11.5,6.5,60.0,80.0,70.0,90.0,40.0,20.0,490.0,115.0,0.6488364763077721,72,6.830153469483087e-05,0.04151335491987598,0.0026786615609321897,0.004573109705217311
172,samples/sample_000172.npz,rectangular_body_000172,44,53,37,45,12,14,9,8,2,12,13,48.0,40.5,12.5,120.0,140.0,130.0,90.0,80.0,20.0,480.0,405.0,0.45921214564720564,144,0.00023317136976659246,0.020677031239261047,0.0033396358920030735,0.0033461844756026574
173,samples/sample_000173.npz,rectangular_body_000173,24,34,22,28,4,11,10,6,7,4,10,28.5,24.5,7.0,40.0,110.0,75.0,100.0,60.0,70.0,285.0,245.0,0.8669425777666184,420,0.0014379905929526914,0.3044994401302916,0.02506048167795171,0.03277947903650649
174,samples/sample_000174.npz,rectangular_body_000174,34,42,41,55,7,12,8,14,5,7,11,37.5,47.5,9.0,70.0,120.0,95.0,80.0,140.0,50.0,375.0,475.0,0.6783989948872378,560,0.0011625045990740126,0.1852375139653749,0.022390865730682576,0.026373351433411348
175,samples/sample_000175.npz,rectangular_body_000175,29,40,39,52,6,12,11,13,6,6,11,34.0,45.0,8.5,60.0,120.0,90.0,110.0,130.0,60.0,340.0,450.0,0.8307043149728166,858,0.0025631022813070283,0.3702685327827907,0.04441009994942414,0.051341229747198694
176,samples/sample_000176.npz,rectangular_body_000176,13,29,32,39,9,13,16,7,4,9,12,20.5,35.0,10.5,90.0,130.0,110.0,160.0,70.0,40.0,205.0,350.0,0.6528667617770079,448,0.0013329745358898614,0.11042590999795254,0.01717751122725192,0.01676570691323139
177,samples/sample_000177.npz,rectangular_body_000177,19,31,36,42,9,15,12,6,6,9,14,24.5,38.5,11.5,90.0,150.0,120.0,120.0,60.0,60.0,245.0,385.0,0.4055537556457042,432,0.0008711553085937925,0.06361135908607637,0.010095842479347462,0.00939117243633248
178,samples/sample_000178.npz,rectangular_body_000178,19,30,44,60,11,14,11,16,3,11,13,24.0,51.5,12.0,110.0,140.0,125.0,110.0,160.0,30.0,240.0,515.0,0.7942484307284456,528,0.0013362725576820372,0.12384092107594591,0.020294823459828443,0.021220156569501325
179,samples/sample_000179.npz,rectangular_body_000179,10,26,25,30,11,14,16,5,3,11,13,17.5,27.0,12.0,110.0,140.0,125.0,160.0,50.0,30.0,175.0,270.0,0.21757411608665045,240,0.00022626624156617042,0.016312073484448325,0.002809799482859597,0.0026352873710508047
